 ordergroup |  ordergroupmember   |   uom    |  qty  | unroundedqty | type |   source   |   dest    | currencysw 
 2790540219 | OOPT-CUR416.05-OGM2 |     1356 |   3075 |          3075 |    1 | 3415153589 | 2790529524 |          1
 2790540219 | OOPT-CUR416.05-OGM2 |     1356 |   3075 |          3075 |    2 | 3415153589 | 2790529524 |          1
 2790540219 | OOPT-CUR416.05-OGM2 |     1356 |   3900 |          3900 |    3 | 3415153589 | 2790529524 |          1
 2791463740 |                     | 41606001 |     92 |            92 |    1 | 3415183380 | 2791453045 |          0
 2791463740 |                     | 41606002 |     92 |            92 |    1 | 3415183380 | 2791453045 |          0
 2791463740 |                     | 41606001 |    124 |           124 |    2 | 3415183380 | 2791453045 |          0
 2791463740 |                     | 41606002 |    124 |           124 |    2 | 3415183380 | 2791453045 |          0
 2791463740 |                     | 41606001 |    156 |           156 |    3 | 3415183380 | 2791453045 |          0
 2791463740 |                     | 41606002 |    156 |           156 |    3 | 3415183380 | 2791453045 |          0
 2791463740 |                     |     1356 |   6900 |          6900 |    1 | 3415183380 | 2791453045 |          1
 2791463740 |                     |     1356 |   9300 |          9300 |    2 | 3415183380 | 2791453045 |          1
 2791463740 |                     |     1356 |  11700 |         11700 |    3 | 3415183380 | 2791453045 |          1
 2791463740 | OOPT-CUR416.06-OGM1 | 41606001 |     51 |            51 |    1 | 3415183380 | 2791453045 |          0
 2791463740 | OOPT-CUR416.06-OGM1 | 41606002 |     51 |            51 |    1 | 3415183380 | 2791453045 |          0
 2791463740 | OOPT-CUR416.06-OGM1 | 41606001 |     72 |            72 |    2 | 3415183380 | 2791453045 |          0
 2791463740 | OOPT-CUR416.06-OGM1 | 41606002 |     72 |            72 |    2 | 3415183380 | 2791453045 |          0
 2791463740 | OOPT-CUR416.06-OGM1 | 41606001 |     93 |            93 |    3 | 3415183380 | 2791453045 |          0
 2791463740 | OOPT-CUR416.06-OGM1 | 41606002 |     93 |            93 |    3 | 3415183380 | 2791453045 |          0
 2791463740 | OOPT-CUR416.06-OGM1 |     1356 |   3825 |          3825 |    1 | 3415183380 | 2791453045 |          1
 2791463740 | OOPT-CUR416.06-OGM1 |     1356 |   5400 |          5400 |    2 | 3415183380 | 2791453045 |          1
 2791463740 | OOPT-CUR416.06-OGM1 |     1356 |   6975 |          6975 |    3 | 3415183380 | 2791453045 |          1
 2791463740 | OOPT-CUR416.06-OGM2 | 41606001 |     41 |            41 |    1 | 3415183380 | 2791453045 |          0
 2791463740 | OOPT-CUR416.06-OGM2 | 41606002 |     41 |            41 |    1 | 3415183380 | 2791453045 |          0
 2791463740 | OOPT-CUR416.06-OGM2 | 41606001 |     52 |            52 |    2 | 3415183380 | 2791453045 |          0
 2791463740 | OOPT-CUR416.06-OGM2 | 41606002 |     52 |            52 |    2 | 3415183380 | 2791453045 |          0
 2791463740 | OOPT-CUR416.06-OGM2 | 41606001 |     63 |            63 |    3 | 3415183380 | 2791453045 |          0
 2791463740 | OOPT-CUR416.06-OGM2 | 41606002 |     63 |            63 |    3 | 3415183380 | 2791453045 |          0
 2791463740 | OOPT-CUR416.06-OGM2 |     1356 |   3075 |          3075 |    1 | 3415183380 | 2791453045 |          1
 2791463740 | OOPT-CUR416.06-OGM2 |     1356 |   3900 |          3900 |    2 | 3415183380 | 2791453045 |          1
 2791463740 | OOPT-CUR416.06-OGM2 |     1356 |   4725 |          4725 |    3 | 3415183380 | 2791453045 |          1
 2792387261 |                     |     1356 |      0 |             0 |    1 | 3415213171 | 2792376566 |          1
 2792387261 |                     |     1356 |      0 |             0 |    2 | 3415213171 | 2792376566 |          1
 2792387261 |                     |     1356 |      0 |             0 |    3 | 3415213171 | 2792376566 |          1
 2792387261 |                     |     1978 |      0 |             0 |    1 | 3415213171 | 2792376566 |          1
 2792387261 |                     |     1978 |      0 |             0 |    2 | 3415213171 | 2792376566 |          1
 2792387261 |                     |     1978 |      0 |             0 |    3 | 3415213171 | 2792376566 |          1
 2792387261 |                     | 41607001 |      0 |             0 |    1 | 3415213171 | 2792376566 |          0
 2792387261 |                     | 41607001 |      0 |             0 |    2 | 3415213171 | 2792376566 |          0
 2792387261 |                     | 41607001 |      0 |             0 |    3 | 3415213171 | 2792376566 |          0
 2792387261 |                     | 41607002 |      0 |             0 |    1 | 3415213171 | 2792376566 |          0
 2792387261 |                     | 41607002 |      0 |             0 |    2 | 3415213171 | 2792376566 |          0
 2792387261 |                     | 41607002 |      0 |             0 |    3 | 3415213171 | 2792376566 |          0
 2792387261 |                     |     1978 |   82.8 |          82.8 |  101 | 3415213171 | 2792376566 |          1
 2792387261 |                     | 41607001 |     92 |            92 |  101 | 3415213171 | 2792376566 |          0
 2792387261 |                     | 41607002 |     92 |            92 |  101 | 3415213171 | 2792376566 |          0
 2792387261 |                     |     1978 |  140.4 |         140.4 |  102 | 3415213171 | 2792376566 |          1
 2792387261 |                     |     1978 |  140.4 |         140.4 |  103 | 3415213171 | 2792376566 |          1
 2792387261 |                     | 41607001 |    156 |           156 |  102 | 3415213171 | 2792376566 |          0
 2792387261 |                     | 41607001 |    156 |           156 |  103 | 3415213171 | 2792376566 |          0
 2792387261 |                     | 41607002 |    156 |           156 |  102 | 3415213171 | 2792376566 |          0
 2792387261 |                     | 41607002 |    156 |           156 |  103 | 3415213171 | 2792376566 |          0
 2792387261 |                     |     1356 |   6900 |          6900 |  101 | 3415213171 | 2792376566 |          1
 2792387261 |                     |     1356 |  11700 |         11700 |  102 | 3415213171 | 2792376566 |          1
 2792387261 |                     |     1356 |  11700 |         11700 |  103 | 3415213171 | 2792376566 |          1
 2792387261 | OOPT-CUR416.07-OGM1 |     1978 |   45.9 |          45.9 |    1 | 3415213171 | 2792376566 |          1
 2792387261 | OOPT-CUR416.07-OGM1 | 41607001 |     51 |            51 |    1 | 3415213171 | 2792376566 |          0
 2792387261 | OOPT-CUR416.07-OGM1 | 41607002 |     51 |            51 |    1 | 3415213171 | 2792376566 |          0
 2792387261 | OOPT-CUR416.07-OGM1 |     1978 |   83.7 |          83.7 |    2 | 3415213171 | 2792376566 |          1
 2792387261 | OOPT-CUR416.07-OGM1 |     1978 |   83.7 |          83.7 |    3 | 3415213171 | 2792376566 |          1
 2792387261 | OOPT-CUR416.07-OGM1 | 41607001 |     93 |            93 |    2 | 3415213171 | 2792376566 |          0
 2792387261 | OOPT-CUR416.07-OGM1 | 41607001 |     93 |            93 |    3 | 3415213171 | 2792376566 |          0
 2792387261 | OOPT-CUR416.07-OGM1 | 41607002 |     93 |            93 |    2 | 3415213171 | 2792376566 |          0
 2792387261 | OOPT-CUR416.07-OGM1 | 41607002 |     93 |            93 |    3 | 3415213171 | 2792376566 |          0
 2792387261 | OOPT-CUR416.07-OGM1 |     1356 |   3825 |          3825 |    1 | 3415213171 | 2792376566 |          1
 2792387261 | OOPT-CUR416.07-OGM1 |     1356 |   6975 |          6975 |    2 | 3415213171 | 2792376566 |          1
 2792387261 | OOPT-CUR416.07-OGM1 |     1356 |   6975 |          6975 |    3 | 3415213171 | 2792376566 |          1
 2792387261 | OOPT-CUR416.07-OGM2 |     1978 |   36.9 |          36.9 |    1 | 3415213171 | 2792376566 |          1
 2792387261 | OOPT-CUR416.07-OGM2 | 41607001 |     41 |            41 |    1 | 3415213171 | 2792376566 |          0
 2792387261 | OOPT-CUR416.07-OGM2 | 41607002 |     41 |            41 |    1 | 3415213171 | 2792376566 |          0
 2792387261 | OOPT-CUR416.07-OGM2 |     1978 |   56.7 |          56.7 |    2 | 3415213171 | 2792376566 |          1
 2792387261 | OOPT-CUR416.07-OGM2 |     1978 |   56.7 |          56.7 |    3 | 3415213171 | 2792376566 |          1
 2792387261 | OOPT-CUR416.07-OGM2 | 41607001 |     63 |            63 |    2 | 3415213171 | 2792376566 |          0
 2792387261 | OOPT-CUR416.07-OGM2 | 41607001 |     63 |            63 |    3 | 3415213171 | 2792376566 |          0
 2792387261 | OOPT-CUR416.07-OGM2 | 41607002 |     63 |            63 |    2 | 3415213171 | 2792376566 |          0
 2792387261 | OOPT-CUR416.07-OGM2 | 41607002 |     63 |            63 |    3 | 3415213171 | 2792376566 |          0
 2792387261 | OOPT-CUR416.07-OGM2 |     1356 |   3075 |          3075 |    1 | 3415213171 | 2792376566 |          1
 2792387261 | OOPT-CUR416.07-OGM2 |     1356 |   4725 |          4725 |    2 | 3415213171 | 2792376566 |          1
 2792387261 | OOPT-CUR416.07-OGM2 |     1356 |   4725 |          4725 |    3 | 3415213171 | 2792376566 |          1
 2793310782 |                     |     1356 |      0 |             0 |    1 | 3415242962 | 2793300087 |          1
 2793310782 |                     |     1356 |      0 |             0 |    2 | 3415242962 | 2793300087 |          1
 2793310782 |                     |     1356 |      0 |             0 |    3 | 3415242962 | 2793300087 |          1
 2793310782 |                     |     1978 |      0 |             0 |    1 | 3415242962 | 2793300087 |          1
 2793310782 |                     |     1978 |      0 |             0 |    2 | 3415242962 | 2793300087 |          1
 2793310782 |                     |     1978 |      0 |             0 |    3 | 3415242962 | 2793300087 |          1
 2793310782 |                     | 41608002 |      0 |             0 |    1 | 3415242962 | 2793300087 |          0
 2793310782 |                     | 41608002 |      0 |             0 |    2 | 3415242962 | 2793300087 |          0
 2793310782 |                     | 41608002 |      0 |             0 |    3 | 3415242962 | 2793300087 |          0
 2793310782 |                     |     1978 |   82.8 |          82.8 |  101 | 3415242962 | 2793300087 |          1
 2793310782 |                     |     1978 |   82.8 |          82.8 |  102 | 3415242962 | 2793300087 |          1
 2793310782 |                     | 41608002 |     92 |            92 |  101 | 3415242962 | 2793300087 |          0
 2793310782 |                     | 41608002 |     92 |            92 |  102 | 3415242962 | 2793300087 |          0
 2793310782 |                     |     1978 |  140.4 |         140.4 |  103 | 3415242962 | 2793300087 |          1
 2793310782 |                     | 41608002 |    156 |           156 |  103 | 3415242962 | 2793300087 |          0
 2793310782 |                     |     1356 |   6900 |          6900 |  101 | 3415242962 | 2793300087 |          1
 2793310782 |                     |     1356 |   6900 |          6900 |  102 | 3415242962 | 2793300087 |          1
 2793310782 |                     |     1356 |  11700 |         11700 |  103 | 3415242962 | 2793300087 |          1
 2793310782 | OOPT-CUR416.08-OGM1 |     1978 |   45.9 |          45.9 |    1 | 3415242962 | 2793300087 |          1
 2793310782 | OOPT-CUR416.08-OGM1 |     1978 |   45.9 |          45.9 |    2 | 3415242962 | 2793300087 |          1
 2793310782 | OOPT-CUR416.08-OGM1 | 41608002 |     51 |            51 |    1 | 3415242962 | 2793300087 |          0
 2793310782 | OOPT-CUR416.08-OGM1 | 41608002 |     51 |            51 |    2 | 3415242962 | 2793300087 |          0
 2793310782 | OOPT-CUR416.08-OGM1 |     1978 |   83.7 |          83.7 |    3 | 3415242962 | 2793300087 |          1
 2793310782 | OOPT-CUR416.08-OGM1 | 41608002 |     93 |            93 |    3 | 3415242962 | 2793300087 |          0
 2793310782 | OOPT-CUR416.08-OGM1 |     1356 |   3825 |          3825 |    1 | 3415242962 | 2793300087 |          1
 2793310782 | OOPT-CUR416.08-OGM1 |     1356 |   3825 |          3825 |    2 | 3415242962 | 2793300087 |          1
 2793310782 | OOPT-CUR416.08-OGM1 |     1356 |   6975 |          6975 |    3 | 3415242962 | 2793300087 |          1
 2793310782 | OOPT-CUR416.08-OGM2 |     1978 |   36.9 |          36.9 |    1 | 3415242962 | 2793300087 |          1
 2793310782 | OOPT-CUR416.08-OGM2 |     1978 |   36.9 |          36.9 |    2 | 3415242962 | 2793300087 |          1
 2793310782 | OOPT-CUR416.08-OGM2 | 41608002 |     41 |            41 |    1 | 3415242962 | 2793300087 |          0
 2793310782 | OOPT-CUR416.08-OGM2 | 41608002 |     41 |            41 |    2 | 3415242962 | 2793300087 |          0
 2793310782 | OOPT-CUR416.08-OGM2 |     1978 |   56.7 |          56.7 |    3 | 3415242962 | 2793300087 |          1
 2793310782 | OOPT-CUR416.08-OGM2 | 41608002 |     63 |            63 |    3 | 3415242962 | 2793300087 |          0
 2793310782 | OOPT-CUR416.08-OGM2 |     1356 |   3075 |          3075 |    1 | 3415242962 | 2793300087 |          1
 2793310782 | OOPT-CUR416.08-OGM2 |     1356 |   3075 |          3075 |    2 | 3415242962 | 2793300087 |          1
 2793310782 | OOPT-CUR416.08-OGM2 |     1356 |   4725 |          4725 |    3 | 3415242962 | 2793300087 |          1
 2794234303 |                     |     1978 |   82.8 |          82.8 |    1 | 3415272753 | 2794223608 |          1
 2794234303 |                     |     1978 |   82.8 |          82.8 |    3 | 3415272753 | 2794223608 |          1
 2794234303 |                     | 41609002 |     92 |            92 |    1 | 3415272753 | 2794223608 |          0
 2794234303 |                     | 41609002 |     92 |            92 |    3 | 3415272753 | 2794223608 |          0
 2794234303 |                     |     1356 |   6900 |          6900 |    1 | 3415272753 | 2794223608 |          1
 2794234303 |                     |     1356 |   6900 |          6900 |    3 | 3415272753 | 2794223608 |          1
 2794234303 | OOPT-CUR416.09-OGM1 |     1978 |   45.9 |          45.9 |    1 | 3415272753 | 2794223608 |          1
 2794234303 | OOPT-CUR416.09-OGM1 |     1978 |   45.9 |          45.9 |    3 | 3415272753 | 2794223608 |          1
 2794234303 | OOPT-CUR416.09-OGM1 | 41609002 |     51 |            51 |    1 | 3415272753 | 2794223608 |          0
 2794234303 | OOPT-CUR416.09-OGM1 | 41609002 |     51 |            51 |    3 | 3415272753 | 2794223608 |          0
 2794234303 | OOPT-CUR416.09-OGM1 |     1356 |   3825 |          3825 |    1 | 3415272753 | 2794223608 |          1
 2794234303 | OOPT-CUR416.09-OGM1 |     1356 |   3825 |          3825 |    3 | 3415272753 | 2794223608 |          1
 2794234303 | OOPT-CUR416.09-OGM2 |     1978 |   36.9 |          36.9 |    1 | 3415272753 | 2794223608 |          1
 2794234303 | OOPT-CUR416.09-OGM2 |     1978 |   36.9 |          36.9 |    3 | 3415272753 | 2794223608 |          1
 2794234303 | OOPT-CUR416.09-OGM2 | 41609002 |     41 |            41 |    1 | 3415272753 | 2794223608 |          0
 2794234303 | OOPT-CUR416.09-OGM2 | 41609002 |     41 |            41 |    3 | 3415272753 | 2794223608 |          0
 2794234303 | OOPT-CUR416.09-OGM2 |     1356 |   3075 |          3075 |    1 | 3415272753 | 2794223608 |          1
 2794234303 | OOPT-CUR416.09-OGM2 |     1356 |   3075 |          3075 |    3 | 3415272753 | 2794223608 |          1
 2814551765 |                     |     1978 |   82.8 |          82.8 |    1 | 3415928155 | 2814541070 |          1
 2814551765 |                     |     1978 |   82.8 |          82.8 |    2 | 3415928155 | 2814541070 |          1
 2814551765 |                     |     1978 |   82.8 |          82.8 |    3 | 3415928155 | 2814541070 |          1
 2814551765 |                     | 41610002 |     92 |            92 |    1 | 3415928155 | 2814541070 |          0
 2814551765 |                     | 41610002 |     92 |            92 |    2 | 3415928155 | 2814541070 |          0
 2814551765 |                     | 41610002 |     92 |            92 |    3 | 3415928155 | 2814541070 |          0
 2814551765 |                     |     1356 |   6900 |          6900 |    1 | 3415928155 | 2814541070 |          1
 2814551765 |                     |     1356 |   6900 |          6900 |    2 | 3415928155 | 2814541070 |          1
 2814551765 |                     |     1356 |   6900 |          6900 |    3 | 3415928155 | 2814541070 |          1
 2814551765 | OOPT-CUR416.10-OGM1 |     1978 |   45.9 |          45.9 |    1 | 3415928155 | 2814541070 |          1
 2814551765 | OOPT-CUR416.10-OGM1 |     1978 |   45.9 |          45.9 |    2 | 3415928155 | 2814541070 |          1
 2814551765 | OOPT-CUR416.10-OGM1 |     1978 |   45.9 |          45.9 |    3 | 3415928155 | 2814541070 |          1
 2814551765 | OOPT-CUR416.10-OGM1 | 41610002 |     51 |            51 |    1 | 3415928155 | 2814541070 |          0
 2814551765 | OOPT-CUR416.10-OGM1 | 41610002 |     51 |            51 |    2 | 3415928155 | 2814541070 |          0
 2814551765 | OOPT-CUR416.10-OGM1 | 41610002 |     51 |            51 |    3 | 3415928155 | 2814541070 |          0
 2814551765 | OOPT-CUR416.10-OGM1 |     1356 |   3825 |          3825 |    1 | 3415928155 | 2814541070 |          1
 2814551765 | OOPT-CUR416.10-OGM1 |     1356 |   3825 |          3825 |    2 | 3415928155 | 2814541070 |          1
 2814551765 | OOPT-CUR416.10-OGM1 |     1356 |   3825 |          3825 |    3 | 3415928155 | 2814541070 |          1
 2814551765 | OOPT-CUR416.10-OGM2 |     1978 |   36.9 |          36.9 |    1 | 3415928155 | 2814541070 |          1
 2814551765 | OOPT-CUR416.10-OGM2 |     1978 |   36.9 |          36.9 |    2 | 3415928155 | 2814541070 |          1
 2814551765 | OOPT-CUR416.10-OGM2 |     1978 |   36.9 |          36.9 |    3 | 3415928155 | 2814541070 |          1
 2814551765 | OOPT-CUR416.10-OGM2 | 41610002 |     41 |            41 |    1 | 3415928155 | 2814541070 |          0
 2814551765 | OOPT-CUR416.10-OGM2 | 41610002 |     41 |            41 |    2 | 3415928155 | 2814541070 |          0
 2814551765 | OOPT-CUR416.10-OGM2 | 41610002 |     41 |            41 |    3 | 3415928155 | 2814541070 |          0
 2814551765 | OOPT-CUR416.10-OGM2 |     1356 |   3075 |          3075 |    1 | 3415928155 | 2814541070 |          1
 2814551765 | OOPT-CUR416.10-OGM2 |     1356 |   3075 |          3075 |    2 | 3415928155 | 2814541070 |          1
 2814551765 | OOPT-CUR416.10-OGM2 |     1356 |   3075 |          3075 |    3 | 3415928155 | 2814541070 |          1
 2815475286 |                     | 41611002 |     92 |            92 |    1 | 3415957946 | 2815464591 |          0
 2815475286 |                     | 41611002 |     92 |            92 |    2 | 3415957946 | 2815464591 |          0
 2815475286 |                     | 41611002 |    142 |           156 |    3 | 3415957946 | 2815464591 |          0
 2815475286 |                     |     1978 | 143.46 |        143.46 |    1 | 3415957946 | 2815464591 |          1
 2815475286 |                     |     1978 | 143.46 |        143.46 |    2 | 3415957946 | 2815464591 |          1
 2815475286 |                     |     1978 |  221.4 |        262.98 |    3 | 3415957946 | 2815464591 |          1
 2815475286 |                     |     1356 |  11955 |         11955 |    1 | 3415957946 | 2815464591 |          1
 2815475286 |                     |     1356 |  11955 |         11955 |    2 | 3415957946 | 2815464591 |          1
 2815475286 |                     |     1356 |  18450 |         21915 |    3 | 3415957946 | 2815464591 |          1
 2815475286 | OOPT-CUR416.11-OGM1 | 41611002 |     51 |            51 |    1 | 3415957946 | 2815464591 |          0
 2815475286 | OOPT-CUR416.11-OGM1 | 41611002 |     51 |            51 |    2 | 3415957946 | 2815464591 |          0
 2815475286 | OOPT-CUR416.11-OGM1 | 41611002 |     84 |            93 |    3 | 3415957946 | 2815464591 |          0
 2815475286 | OOPT-CUR416.11-OGM1 |     1978 | 103.68 |        103.68 |    1 | 3415957946 | 2815464591 |          1
 2815475286 | OOPT-CUR416.11-OGM1 |     1978 | 103.68 |        103.68 |    2 | 3415957946 | 2815464591 |          1
 2815475286 | OOPT-CUR416.11-OGM1 |     1978 | 167.22 |        201.24 |    3 | 3415957946 | 2815464591 |          1
 2815475286 | OOPT-CUR416.11-OGM1 |     1356 |   8640 |          8640 |    1 | 3415957946 | 2815464591 |          1
 2815475286 | OOPT-CUR416.11-OGM1 |     1356 |   8640 |          8640 |    2 | 3415957946 | 2815464591 |          1
 2815475286 | OOPT-CUR416.11-OGM1 |     1356 |  13935 |         16770 |    3 | 3415957946 | 2815464591 |          1
 2815475286 | OOPT-CUR416.11-OGM2 |     1978 |  39.78 |         39.78 |    1 | 3415957946 | 2815464591 |          1
 2815475286 | OOPT-CUR416.11-OGM2 |     1978 |  39.78 |         39.78 |    2 | 3415957946 | 2815464591 |          1
 2815475286 | OOPT-CUR416.11-OGM2 | 41611002 |     41 |            41 |    1 | 3415957946 | 2815464591 |          0
 2815475286 | OOPT-CUR416.11-OGM2 | 41611002 |     41 |            41 |    2 | 3415957946 | 2815464591 |          0
 2815475286 | OOPT-CUR416.11-OGM2 |     1978 |  54.18 |         61.74 |    3 | 3415957946 | 2815464591 |          1
 2815475286 | OOPT-CUR416.11-OGM2 | 41611002 |     58 |            63 |    3 | 3415957946 | 2815464591 |          0
 2815475286 | OOPT-CUR416.11-OGM2 |     1356 |   3315 |          3315 |    1 | 3415957946 | 2815464591 |          1
 2815475286 | OOPT-CUR416.11-OGM2 |     1356 |   3315 |          3315 |    2 | 3415957946 | 2815464591 |          1
 2815475286 | OOPT-CUR416.11-OGM2 |     1356 |   4515 |          5145 |    3 | 3415957946 | 2815464591 |          1
 2816398807 |                     |     1840 |      0 |             0 |    1 | 3415987737 | 2816388112 |          1
 2816398807 |                     |     1840 |      0 |             0 |    2 | 3415987737 | 2816388112 |          1
 2816398807 |                     |     1840 |      0 |             0 |    3 | 3415987737 | 2816388112 |          1
 2816398807 |                     |     1840 |     92 |            92 |  101 | 3415987737 | 2816388112 |          1
 2816398807 |                     |     1840 |     92 |            92 |  102 | 3415987737 | 2816388112 |          1
 2816398807 |                     |     1840 |    124 |           124 |  103 | 3415987737 | 2816388112 |          1
 2816398807 | OOPT-CUR416.12-OGM1 |     1840 |     51 |            51 |    1 | 3415987737 | 2816388112 |          1
 2816398807 | OOPT-CUR416.12-OGM1 |     1840 |     51 |            51 |    2 | 3415987737 | 2816388112 |          1
 2816398807 | OOPT-CUR416.12-OGM1 |     1840 |     72 |            72 |    3 | 3415987737 | 2816388112 |          1
 2816398807 | OOPT-CUR416.12-OGM2 |     1840 |     41 |            41 |    1 | 3415987737 | 2816388112 |          1
 2816398807 | OOPT-CUR416.12-OGM2 |     1840 |     41 |            41 |    2 | 3415987737 | 2816388112 |          1
 2816398807 | OOPT-CUR416.12-OGM2 |     1840 |     52 |            52 |    3 | 3415987737 | 2816388112 |          1
 2817322328 |                     |     1356 |      0 |             0 |    1 | 3416017528 | 2817311633 |          1
 2817322328 |                     |     1356 |      0 |             0 |    3 | 3416017528 | 2817311633 |          1
 2817322328 | OOPT-CUR416.13-OGM1 |     1356 |      0 |             0 |    1 | 3416017528 | 2817311633 |          1
 2817322328 | OOPT-CUR416.13-OGM1 |     1356 |      0 |             0 |    3 | 3416017528 | 2817311633 |          1
 2817322328 | OOPT-CUR416.13-OGM2 |     1356 |      0 |             0 |    1 | 3416017528 | 2817311633 |          1
 2817322328 | OOPT-CUR416.13-OGM2 |     1356 |      0 |             0 |    3 | 3416017528 | 2817311633 |          1
 2818245849 |                     | 41614002 |      0 |             0 |    1 | 3416047319 | 2818235154 |          0
 2818245849 |                     | 41614002 |      0 |             0 |    2 | 3416047319 | 2818235154 |          0
 2818245849 |                     | 41614002 |      0 |             0 |    3 | 3416047319 | 2818235154 |          0
 2818245849 |                     | 41614002 |     92 |            92 |  101 | 3416047319 | 2818235154 |          0
 2818245849 |                     | 41614002 |     92 |            92 |  102 | 3416047319 | 2818235154 |          0
 2818245849 |                     | 41614002 |     92 |            92 |  103 | 3416047319 | 2818235154 |          0
 2818245849 | OOPT-CUR416.14-OGM1 | 41614002 |     51 |            51 |    1 | 3416047319 | 2818235154 |          0
 2818245849 | OOPT-CUR416.14-OGM1 | 41614002 |     51 |            51 |    2 | 3416047319 | 2818235154 |          0
 2818245849 | OOPT-CUR416.14-OGM1 | 41614002 |     51 |            51 |    3 | 3416047319 | 2818235154 |          0
 2818245849 | OOPT-CUR416.14-OGM2 | 41614002 |     41 |            41 |    1 | 3416047319 | 2818235154 |          0
 2818245849 | OOPT-CUR416.14-OGM2 | 41614002 |     41 |            41 |    2 | 3416047319 | 2818235154 |          0
 2818245849 | OOPT-CUR416.14-OGM2 | 41614002 |     41 |            41 |    3 | 3416047319 | 2818235154 |          0
 2819169370 |                     | 41615001 |      0 |             0 |    1 | 3416077110 | 2819158675 |          1
 2819169370 |                     | 41615001 |      0 |             0 |    2 | 3416077110 | 2819158675 |          1
 2819169370 |                     | 41615001 |      0 |             0 |    3 | 3416077110 | 2819158675 |          1
 2819169370 |                     | 41615002 |      0 |             0 |    1 | 3416077110 | 2819158675 |          0
 2819169370 |                     | 41615002 |      0 |             0 |    1 | 3416077110 | 2819158675 |          1
 2819169370 |                     | 41615002 |      0 |             0 |    2 | 3416077110 | 2819158675 |          0
 2819169370 |                     | 41615002 |      0 |             0 |    2 | 3416077110 | 2819158675 |          1
 2819169370 |                     | 41615002 |      0 |             0 |    3 | 3416077110 | 2819158675 |          1
 2819169370 |                     | 41615002 |      0 |             0 |    3 | 3416077110 | 2819158675 |          0
 2819169370 |                     | 41615002 |   82.8 |          82.8 |  101 | 3416077110 | 2819158675 |          1
 2819169370 |                     | 41615002 |     92 |            92 |  101 | 3416077110 | 2819158675 |          0
 2819169370 |                     | 41615002 |  111.6 |         111.6 |  102 | 3416077110 | 2819158675 |          1
 2819169370 |                     | 41615002 |  111.6 |         111.6 |  103 | 3416077110 | 2819158675 |          1
 2819169370 |                     | 41615002 |    124 |           124 |  102 | 3416077110 | 2819158675 |          0
 2819169370 |                     | 41615002 |    124 |           124 |  103 | 3416077110 | 2819158675 |          0
 2819169370 |                     | 41615001 |   6900 |          6900 |  101 | 3416077110 | 2819158675 |          1
 2819169370 |                     | 41615001 |   9300 |          9300 |  102 | 3416077110 | 2819158675 |          1
 2819169370 |                     | 41615001 |   9300 |          9300 |  103 | 3416077110 | 2819158675 |          1
 2819169370 | OOPT-CUR416.15-OGM1 | 41615002 |   45.9 |          45.9 |    1 | 3416077110 | 2819158675 |          1
 2819169370 | OOPT-CUR416.15-OGM1 | 41615002 |     51 |            51 |    1 | 3416077110 | 2819158675 |          0
 2819169370 | OOPT-CUR416.15-OGM1 | 41615002 |   64.8 |          64.8 |    2 | 3416077110 | 2819158675 |          1
 2819169370 | OOPT-CUR416.15-OGM1 | 41615002 |   64.8 |          64.8 |    3 | 3416077110 | 2819158675 |          1
 2819169370 | OOPT-CUR416.15-OGM1 | 41615002 |     72 |            72 |    2 | 3416077110 | 2819158675 |          0
 2819169370 | OOPT-CUR416.15-OGM1 | 41615002 |     72 |            72 |    3 | 3416077110 | 2819158675 |          0
 2819169370 | OOPT-CUR416.15-OGM1 | 41615001 |   3825 |          3825 |    1 | 3416077110 | 2819158675 |          1
 2819169370 | OOPT-CUR416.15-OGM1 | 41615001 |   5400 |          5400 |    2 | 3416077110 | 2819158675 |          1
 2819169370 | OOPT-CUR416.15-OGM1 | 41615001 |   5400 |          5400 |    3 | 3416077110 | 2819158675 |          1
 2819169370 | OOPT-CUR416.15-OGM2 | 41615002 |   36.9 |          36.9 |    1 | 3416077110 | 2819158675 |          1
 2819169370 | OOPT-CUR416.15-OGM2 | 41615002 |     41 |            41 |    1 | 3416077110 | 2819158675 |          0
 2819169370 | OOPT-CUR416.15-OGM2 | 41615002 |   46.8 |          46.8 |    2 | 3416077110 | 2819158675 |          1
 2819169370 | OOPT-CUR416.15-OGM2 | 41615002 |   46.8 |          46.8 |    3 | 3416077110 | 2819158675 |          1
 2819169370 | OOPT-CUR416.15-OGM2 | 41615002 |     52 |            52 |    2 | 3416077110 | 2819158675 |          0
 2819169370 | OOPT-CUR416.15-OGM2 | 41615002 |     52 |            52 |    3 | 3416077110 | 2819158675 |          0
 2819169370 | OOPT-CUR416.15-OGM2 | 41615001 |   3075 |          3075 |    1 | 3416077110 | 2819158675 |          1
 2819169370 | OOPT-CUR416.15-OGM2 | 41615001 |   3900 |          3900 |    2 | 3416077110 | 2819158675 |          1
 2819169370 | OOPT-CUR416.15-OGM2 | 41615001 |   3900 |          3900 |    3 | 3416077110 | 2819158675 |          1
 2820092891 |                     | 41616002 |     92 |            92 |    1 | 3416106901 | 2820082196 |          0
 2820092891 |                     | 41616002 |     92 |            92 |    2 | 3416106901 | 2820082196 |          0
 2820092891 |                     | 41616002 |     92 |            92 |    3 | 3416106901 | 2820082196 |          0
 2820092891 |                     |     1356 |   6900 |          6900 |    1 | 3416106901 | 2820082196 |          1
 2820092891 |                     |     1356 |   6900 |          6900 |    2 | 3416106901 | 2820082196 |          1
