 ordergroup |  ordergroupmember   |   dest    |   source   |   orderplacedate    |    departuredate    |    deliverydate     |      arrivdate      | totalleadtime | transitdur | unloaddur | needcovdur | mincovdur |    finalcovdate     |     mincovdate      |     needcovdate     | finalcovdur | delaydur | status | orderskucount | orderskusoqcount | networkmincovdur |  networkmincovdate  | maxcovdur | orderbuildrule | duestatus | networkminstatus | loadsolutionstatus | loadstatus | approvalstatus | precisionbuildsw | ordertype | transmode  | ordergroupparam | ordergroupbuildrule | precisionloadsw | vehicleloadcount | lanetype 
 4202200456 |                     |            | 3460691016 | 2006-10-30 00:00:00 | 2006-10-30 00:00:00 | 2006-11-09 00:00:00 | 2006-11-09 00:00:00 |         14400 |      14400 |         0 |       4320 |      4320 | 2006-11-12 00:00:00 | 2006-11-12 00:00:00 | 2006-11-12 00:00:00 |        4320 |        0 |      8 |             4 |                4 |                0 | 1970-01-01 00:00:00 |    525600 |              1 |         2 |                3 |                  1 |          1 |              1 |                0 |         1 | 477282105  |                 |                   1 |               0 |                0 |        2
 4202200456 | OOPT-GMO332.13-OGM1 | 4202189761 | 3460691016 | 2006-10-30 00:00:00 | 2006-10-30 00:00:00 | 2006-11-09 00:00:00 | 2006-11-09 00:00:00 |         14400 |      14400 |         0 |       4320 |      4320 | 2006-11-12 00:00:00 | 2006-11-12 00:00:00 | 2006-11-12 00:00:00 |        4320 |        0 |      4 |             2 |                2 |                0 | 1970-01-01 00:00:00 |    525600 |              1 |         2 |                2 |                  1 |          1 |              1 |                0 |         1 | 477282105  |                 |                   1 |               0 |                0 |        3
 4202200456 | OOPT-GMO332.13-OGM2 | 4202189762 | 3460691016 | 2006-10-30 00:00:00 | 2006-10-30 00:00:00 | 2006-11-09 00:00:00 | 2006-11-09 00:00:00 |         14400 |      14400 |         0 |       4320 |      4320 | 2006-11-12 00:00:00 | 2006-11-12 00:00:00 | 2006-11-12 00:00:00 |        4320 |        0 |      4 |             2 |                2 |                0 | 1970-01-01 00:00:00 |    525600 |              1 |         2 |                2 |                  1 |          1 |              1 |                0 |         1 | 477282105  |                 |                   1 |               0 |                0 |        3
(15 rows)

 ordergroup |  ordergroupmember   |    dest    |   source   |   orderplacedate    |    departuredate    |    deliverydate     |      arrivdate      | totalleadtime | transitdur | unloaddur | needcovdur | mincovdur |    finalcovdate     |     mincovdate      |     needcovdate     | finalcovdur | delaydur | status | orderskucount | orderskusoqcount | networkmincovdur |  networkmincovdate  | maxcovdur | orderbuildrule | duestatus | networkminstatus | loadsolutionstatus | loadstatus | approvalstatus | precisionbuildsw | ordertype | transmode  | ordergroupparam | ordergroupbuildrule | precisionloadsw | vehicleloadcount | lanetype 
------------+---------------------+------------+------------+---------------------+---------------------+---------------------+---------------------+---------------+------------+-----------+------------+-----------+---------------------+---------------------+---------------------+-------------+----------+--------+---------------+------------------+------------------+---------------------+-----------+----------------+-----------+------------------+--------------------+------------+----------------+------------------+-----------+------------+-----------------+---------------------+-----------------+------------------+----------
 3580004336 |                     | 3579993641 |            | 2006-10-30 00:00:00 | 2006-10-30 00:00:00 | 2006-11-09 00:00:00 | 2006-11-09 00:00:00 |         14400 |      14400 |         0 |       4320 |      4320 | 2006-11-22 00:00:00 | 2006-11-12 00:00:00 | 2006-11-12 00:00:00 |       18720 |        0 |      5 |             4 |                4 |            18720 | 2006-11-22 00:00:00 |    525600 |              1 |         2 |                2 |                  1 |          2 |              2 |                0 |         1 | 2147792070 |                 |                   1 |               0 |                1 |        2
 3580004336 | OOPT-GOD507.01-OGM1 | 3579993641 | 1916599522 | 2006-10-30 00:00:00 | 2006-10-30 00:00:00 | 2006-11-09 00:00:00 | 2006-11-09 00:00:00 |         14400 |      14400 |         0 |       4320 |      4320 | 2006-11-22 00:00:00 | 2006-11-12 00:00:00 | 2006-11-12 00:00:00 |       18720 |        0 |      5 |             2 |                2 |            18720 | 2006-11-22 00:00:00 |    525600 |              1 |         2 |                2 |                  1 |          1 |              2 |                0 |         1 | 2147792070 |                 |                   1 |               0 |                0 |        3
 3580004336 | OOPT-GOD507.01-OGM2 | 3579993641 | 1916599523 | 2006-10-30 00:00:00 | 2006-10-30 00:00:00 | 2006-11-09 00:00:00 | 2006-11-09 00:00:00 |         14400 |      14400 |         0 |       4320 |      4320 | 2006-11-22 00:00:00 | 2006-11-12 00:00:00 | 2006-11-12 00:00:00 |       18720 |        0 |      5 |             2 |                2 |            18720 | 2006-11-22 00:00:00 |    525600 |              1 |         2 |                2 |                  1 |          1 |              2 |                0 |         1 | 2147792070 |                 |                   1 |               0 |                0 |        3
 3581851378 |                     | 3581840683 |            | 2006-10-30 00:00:00 | 2006-10-30 00:00:00 | 2006-11-09 00:00:00 | 2006-11-09 00:00:00 |         14400 |      14400 |         0 |      10080 |     10080 | 2006-11-22 00:00:00 | 2006-11-16 00:00:00 | 2006-11-16 00:00:00 |       18720 |        0 |      5 |             4 |                4 |            18720 | 2006-11-22 00:00:00 |    525600 |              1 |         2 |                2 |                  1 |          2 |              2 |                0 |         1 | 1126723718 |                 |                   1 |               0 |                1 |        2
 3581851378 | OOPT-GOD507.03-OGM1 | 3581840683 | 1916659104 | 2006-10-30 00:00:00 | 2006-10-30 00:00:00 | 2006-11-09 00:00:00 | 2006-11-09 00:00:00 |         14400 |      14400 |         0 |      10080 |     10080 | 2006-11-22 00:00:00 | 2006-11-16 00:00:00 | 2006-11-16 00:00:00 |       18720 |        0 |      5 |             2 |                2 |            18720 | 2006-11-22 00:00:00 |    525600 |              1 |         2 |                2 |                  1 |          1 |              2 |                0 |         1 | 1126723718 |                 |                   1 |               0 |                0 |        3
 3581851378 | OOPT-GOD507.03-OGM2 | 3581840683 | 1916659105 | 2006-10-30 00:00:00 | 2006-10-30 00:00:00 | 2006-11-09 00:00:00 | 2006-11-09 00:00:00 |         14400 |      14400 |         0 |      10080 |     10080 | 2006-11-22 00:00:00 | 2006-11-16 00:00:00 | 2006-11-16 00:00:00 |       18720 |        0 |      5 |             2 |                2 |            18720 | 2006-11-22 00:00:00 |    525600 |              1 |         2 |                2 |                  1 |          1 |              2 |                0 |         1 | 1126723718 |                 |                   1 |               0 |                0 |        3
 3584621941 |                     | 3584611246 |            | 2006-10-30 00:00:00 | 2006-10-30 00:00:00 | 2006-11-09 00:00:00 | 2006-11-09 00:00:00 |         14400 |      14400 |         0 |      10080 |     10080 | 2006-11-22 00:00:00 | 2006-11-16 00:00:00 | 2006-11-16 00:00:00 |       18720 |        0 |      5 |             4 |                4 |            18720 | 2006-11-22 00:00:00 |    525600 |              1 |         2 |                2 |                  1 |          2 |              2 |                0 |         1 | 3890088481 |                 |                   1 |               0 |                1 |        2
 3584621941 | OOPT-GOD507.06-OGM1 | 3584611246 | 1916748477 | 2006-10-30 00:00:00 | 2006-10-30 00:00:00 | 2006-11-09 00:00:00 | 2006-11-09 00:00:00 |         14400 |      14400 |         0 |      10080 |     10080 | 2006-11-22 00:00:00 | 2006-11-16 00:00:00 | 2006-11-16 00:00:00 |       18720 |        0 |      5 |             2 |                2 |            18720 | 2006-11-22 00:00:00 |    525600 |              1 |         2 |                2 |                  1 |          1 |              2 |                0 |         1 | 3890088481 |                 |                   1 |               0 |                0 |        3
 3584621941 | OOPT-GOD507.06-OGM2 | 3584611246 | 1916748478 | 2006-10-30 00:00:00 | 2006-10-30 00:00:00 | 2006-11-09 00:00:00 | 2006-11-09 00:00:00 |         14400 |      14400 |         0 |      10080 |     10080 | 2006-11-22 00:00:00 | 2006-11-16 00:00:00 | 2006-11-16 00:00:00 |       18720 |        0 |      5 |             2 |                2 |            18720 | 2006-11-22 00:00:00 |    525600 |              1 |         2 |                2 |                  1 |          1 |              2 |                0 |         1 | 3890088481 |                 |                   1 |               0 |                0 |        3
 3587392504 |                     | 3587381809 |            | 2006-10-30 00:00:00 | 2006-10-30 00:00:00 | 2006-11-09 00:00:00 | 2006-11-09 00:00:00 |         14400 |      14400 |         0 |      10080 |     10080 | 2006-11-22 00:00:00 | 2006-11-16 00:00:00 | 2006-11-16 00:00:00 |       18720 |        0 |      5 |             4 |                4 |            18720 | 2006-11-22 00:00:00 |    525600 |              1 |         2 |                2 |                  1 |          2 |              2 |                0 |         1 | 2358485950 |                 |                   1 |               0 |                1 |        2
 3587392504 | OOPT-GOD507.09-OGM1 | 3587381809 | 1916837850 | 2006-10-30 00:00:00 | 2006-10-30 00:00:00 | 2006-11-09 00:00:00 | 2006-11-09 00:00:00 |         14400 |      14400 |         0 |      10080 |     10080 | 2006-11-22 00:00:00 | 2006-11-16 00:00:00 | 2006-11-16 00:00:00 |       18720 |        0 |      5 |             2 |                2 |            18720 | 2006-11-22 00:00:00 |    525600 |              1 |         2 |                2 |                  1 |          1 |              2 |                0 |         1 | 2358485950 |                 |                   1 |               0 |                0 |        3
 3587392504 | OOPT-GOD507.09-OGM2 | 3587381809 | 1916837851 | 2006-10-30 00:00:00 | 2006-10-30 00:00:00 | 2006-11-09 00:00:00 | 2006-11-09 00:00:00 |         14400 |      14400 |         0 |      10080 |     10080 | 2006-11-22 00:00:00 | 2006-11-16 00:00:00 | 2006-11-16 00:00:00 |       18720 |        0 |      5 |             2 |                2 |            18720 | 2006-11-22 00:00:00 |    525600 |              1 |         2 |                2 |                  1 |          1 |              2 |                0 |         1 | 2358485950 |                 |                   1 |               0 |                0 |        3
 3607709966 |                     | 3607699271 |            | 2006-10-30 00:00:00 | 2006-10-30 00:00:00 | 2006-11-09 00:00:00 | 2006-11-09 00:00:00 |         14400 |      14400 |         0 |      10080 |     10080 | 2006-11-22 00:00:00 | 2006-11-16 00:00:00 | 2006-11-16 00:00:00 |       18720 |        0 |      5 |             4 |                4 |            18720 | 2006-11-22 00:00:00 |    525600 |              1 |         2 |                2 |                  1 |          2 |              2 |                0 |         1 | 4011635944 |                 |                   1 |               0 |                1 |        2
 3607709966 | OOPT-GOD507.10-OGM1 | 3607699271 | 1917493252 | 2006-10-30 00:00:00 | 2006-10-30 00:00:00 | 2006-11-09 00:00:00 | 2006-11-09 00:00:00 |         14400 |      14400 |         0 |      10080 |     10080 | 2006-11-22 00:00:00 | 2006-11-16 00:00:00 | 2006-11-16 00:00:00 |       18720 |        0 |      5 |             2 |                2 |            18720 | 2006-11-22 00:00:00 |    525600 |              1 |         2 |                2 |                  1 |          1 |              2 |                0 |         1 | 4011635944 |                 |                   1 |               0 |                0 |        3
 3607709966 | OOPT-GOD507.10-OGM2 | 3607699271 | 1917493253 | 2006-10-30 00:00:00 | 2006-10-30 00:00:00 | 2006-11-09 00:00:00 | 2006-11-09 00:00:00 |         14400 |      14400 |         0 |      10080 |     10080 | 2006-11-22 00:00:00 | 2006-11-16 00:00:00 | 2006-11-16 00:00:00 |       18720 |        0 |      5 |             2 |                2 |            18720 | 2006-11-22 00:00:00 |    525600 |              1 |         2 |                2 |                  1 |          1 |              2 |                0 |         1 | 4011635944 |                 |                   1 |               0 |                0 |        3
 3609557008 |                     |            | 1917552834 | 2006-10-30 00:00:00 | 2006-10-30 00:00:00 | 2006-11-09 00:00:00 | 2006-11-09 00:00:00 |         14400 |      14400 |         0 |      10080 |     10080 | 2006-11-18 00:00:00 | 2006-11-16 00:00:00 | 2006-11-16 00:00:00 |       12960 |        0 |     14 |             6 |                6 |            12960 | 2006-11-18 00:00:00 |    525600 |              1 |         2 |                2 |                  3 |          1 |              1 |                0 |         1 | 2990567590 |                 |                   1 |               0 |                0 |        2
 3609557008 | OOPT-GOD507.12-OGM1 | 3609546313 | 1917552834 | 2006-10-30 00:00:00 | 2006-10-30 00:00:00 | 2006-11-09 00:00:00 | 2006-11-09 00:00:00 |         14400 |      14400 |         0 |      10080 |     10080 | 2006-11-18 00:00:00 | 2006-11-16 00:00:00 | 2006-11-16 00:00:00 |       12960 |        0 |      4 |             3 |                3 |            12960 | 2006-11-18 00:00:00 |    525600 |              1 |         2 |                2 |                  1 |          1 |              1 |                0 |         1 | 2990567590 |                 |                   1 |               0 |                0 |        3
 3609557008 | OOPT-GOD507.12-OGM2 | 3609546314 | 1917552834 | 2006-10-30 00:00:00 | 2006-10-30 00:00:00 | 2006-11-09 00:00:00 | 2006-11-09 00:00:00 |         14400 |      14400 |         0 |      10080 |     10080 | 2006-11-18 00:00:00 | 2006-11-16 00:00:00 | 2006-11-16 00:00:00 |       12960 |        0 |      4 |             3 |                3 |            12960 | 2006-11-18 00:00:00 |    525600 |              1 |         2 |                2 |                  1 |          1 |              1 |                0 |         1 | 2990567590 |                 |                   1 |               0 |                0 |        3
(18 rows)

 ordergroup |  ordergroupmember   |    dest    |  source   |   orderplacedate    |    departuredate    |    deliverydate     |      arrivdate      | totalleadtime | transitdur | unloaddur | needcovdur | mincovdur |    finalcovdate     |     mincovdate      |     needcovdate     | finalcovdur | delaydur | status | orderskucount | orderskusoqcount | networkmincovdur |  networkmincovdate  | maxcovdur | orderbuildrule | duestatus | networkminstatus | loadsolutionstatus | loadstatus | approvalstatus | precisionbuildsw | ordertype | transmode  | ordergroupparam | ordergroupbuildrule | precisionloadsw | vehicleloadcount | lanetype 
------------+---------------------+------------+-----------+---------------------+---------------------+---------------------+---------------------+---------------+------------+-----------+------------+-----------+---------------------+---------------------+---------------------+-------------+----------+--------+---------------+------------------+------------------+---------------------+-----------+----------------+-----------+------------------+--------------------+------------+----------------+------------------+-----------+------------+-----------------+---------------------+-----------------+------------------+----------
 1877732742 |                     |            | 753308878 | 2006-10-30 00:00:00 | 2006-10-30 00:00:00 | 2006-11-09 00:00:00 | 2006-11-09 00:00:00 |         14400 |      14400 |         0 |       4320 |      4320 | 2006-11-17 00:00:00 | 2006-11-12 00:00:00 | 2006-11-12 00:00:00 |       11520 |        0 |      5 |             4 |                4 |            11520 | 2006-11-17 00:00:00 |    525600 |              1 |         2 |                2 |                  1 |          2 |              2 |                0 |         1 | 241464117  |                 |                   1 |               0 |                1 |        2
 1877732742 | OOPT-GOO333.01-OGM1 | 1877722047 | 753308878 | 2006-10-30 00:00:00 | 2006-10-30 00:00:00 | 2006-11-09 00:00:00 | 2006-11-09 00:00:00 |         14400 |      14400 |         0 |       4320 |      4320 | 2006-11-17 00:00:00 | 2006-11-12 00:00:00 | 2006-11-12 00:00:00 |       11520 |        0 |      5 |             2 |                2 |            11520 | 2006-11-17 00:00:00 |    525600 |              1 |         2 |                2 |                  1 |          1 |              2 |                0 |         1 | 241464117  |                 |                   1 |               0 |                0 |        3
 1877732742 | OOPT-GOO333.01-OGM2 | 1877722048 | 753308878 | 2006-10-30 00:00:00 | 2006-10-30 00:00:00 | 2006-11-09 00:00:00 | 2006-11-09 00:00:00 |         14400 |      14400 |         0 |       4320 |      4320 | 2006-11-17 00:00:00 | 2006-11-12 00:00:00 | 2006-11-12 00:00:00 |       11520 |        0 |      5 |             2 |                2 |            11520 | 2006-11-17 00:00:00 |    525600 |              1 |         2 |                2 |                  1 |          1 |              2 |                0 |         1 | 241464117  |                 |                   1 |               0 |                0 |        3
 1879579784 |                     |            | 753368460 | 2006-10-30 00:00:00 | 2006-10-30 00:00:00 | 2006-11-09 00:00:00 | 2006-11-09 00:00:00 |         14400 |      14400 |         0 |       4320 |      4320 | 2006-11-17 00:00:00 | 2006-11-12 00:00:00 | 2006-11-12 00:00:00 |       11520 |        0 |      5 |             4 |                4 |            11520 | 2006-11-17 00:00:00 |    525600 |              1 |         2 |                2 |                  1 |          2 |              2 |                0 |         1 | 3949625397 |                 |                   1 |               0 |                1 |        2
 1879579784 | OOPT-GOO333.03-OGM1 | 1879569089 | 753368460 | 2006-10-30 00:00:00 | 2006-10-30 00:00:00 | 2006-11-09 00:00:00 | 2006-11-09 00:00:00 |         14400 |      14400 |         0 |       4320 |      4320 | 2006-11-17 00:00:00 | 2006-11-12 00:00:00 | 2006-11-12 00:00:00 |       11520 |        0 |      5 |             2 |                2 |            11520 | 2006-11-17 00:00:00 |    525600 |              1 |         2 |                2 |                  1 |          1 |              2 |                0 |         1 | 3949625397 |                 |                   1 |               0 |                0 |        3
 1879579784 | OOPT-GOO333.03-OGM2 | 1879569090 | 753368460 | 2006-10-30 00:00:00 | 2006-10-30 00:00:00 | 2006-11-09 00:00:00 | 2006-11-09 00:00:00 |         14400 |      14400 |         0 |       4320 |      4320 | 2006-11-17 00:00:00 | 2006-11-12 00:00:00 | 2006-11-12 00:00:00 |       11520 |        0 |      5 |             2 |                2 |            11520 | 2006-11-17 00:00:00 |    525600 |              1 |         2 |                2 |                  1 |          1 |              2 |                0 |         1 | 3949625397 |                 |                   1 |               0 |                0 |        3
 1881426826 |                     |            | 753428042 | 2006-10-30 00:00:00 | 2006-10-30 00:00:00 | 2006-11-09 00:00:00 | 2006-11-09 00:00:00 |         14400 |      14400 |         0 |       4320 |      4320 | 2006-11-17 00:00:00 | 2006-11-12 00:00:00 | 2006-11-12 00:00:00 |       11520 |        0 |      5 |             4 |                4 |            11520 | 2006-11-17 00:00:00 |    525600 |              1 |         2 |                2 |                  1 |          2 |              2 |                0 |         1 | 3362819383 |                 |                   1 |               0 |                1 |        2
 1881426826 | OOPT-GOO333.05-OGM1 | 1881416131 | 753428042 | 2006-10-30 00:00:00 | 2006-10-30 00:00:00 | 2006-11-09 00:00:00 | 2006-11-09 00:00:00 |         14400 |      14400 |         0 |       4320 |      4320 | 2006-11-17 00:00:00 | 2006-11-12 00:00:00 | 2006-11-12 00:00:00 |       11520 |        0 |      5 |             2 |                2 |            11520 | 2006-11-17 00:00:00 |    525600 |              1 |         2 |                2 |                  1 |          1 |              2 |                0 |         1 | 3362819383 |                 |                   1 |               0 |                0 |        3
 1881426826 | OOPT-GOO333.05-OGM2 | 1881416132 | 753428042 | 2006-10-30 00:00:00 | 2006-10-30 00:00:00 | 2006-11-09 00:00:00 | 2006-11-09 00:00:00 |         14400 |      14400 |         0 |       4320 |      4320 | 2006-11-17 00:00:00 | 2006-11-12 00:00:00 | 2006-11-12 00:00:00 |       11520 |        0 |      5 |             2 |                2 |            11520 | 2006-11-17 00:00:00 |    525600 |              1 |         2 |                2 |                  1 |          1 |              2 |                0 |         1 | 3362819383 |                 |                   1 |               0 |                0 |        3
 1883273868 |                     |            | 753487624 | 2006-10-30 00:00:00 | 2006-10-30 00:00:00 | 2006-11-09 00:00:00 | 2006-11-09 00:00:00 |         14400 |      14400 |         0 |       4320 |      4320 | 2006-11-17 00:00:00 | 2006-11-12 00:00:00 | 2006-11-12 00:00:00 |       11520 |        0 |      5 |             4 |                4 |            11520 | 2006-11-17 00:00:00 |    525600 |              1 |         2 |                2 |                  1 |          2 |              2 |                0 |         1 | 2776013369 |                 |                   1 |               0 |                1 |        2
 1883273868 | OOPT-GOO333.07-OGM1 | 1883263173 | 753487624 | 2006-10-30 00:00:00 | 2006-10-30 00:00:00 | 2006-11-09 00:00:00 | 2006-11-09 00:00:00 |         14400 |      14400 |         0 |       4320 |      4320 | 2006-11-17 00:00:00 | 2006-11-12 00:00:00 | 2006-11-12 00:00:00 |       11520 |        0 |      5 |             2 |                2 |            11520 | 2006-11-17 00:00:00 |    525600 |              1 |         2 |                2 |                  1 |          1 |              2 |                0 |         1 | 2776013369 |                 |                   1 |               0 |                0 |        3
 1883273868 | OOPT-GOO333.07-OGM2 | 1883263174 | 753487624 | 2006-10-30 00:00:00 | 2006-10-30 00:00:00 | 2006-11-09 00:00:00 | 2006-11-09 00:00:00 |         14400 |      14400 |         0 |       4320 |      4320 | 2006-11-17 00:00:00 | 2006-11-12 00:00:00 | 2006-11-12 00:00:00 |       11520 |        0 |      5 |             2 |                2 |            11520 | 2006-11-17 00:00:00 |    525600 |              1 |         2 |                2 |                  1 |          1 |              2 |                0 |         1 | 2776013369 |                 |                   1 |               0 |                0 |        3
 1885120910 |                     |            | 753547206 | 2006-10-30 00:00:00 | 2006-10-30 00:00:00 | 2006-11-09 00:00:00 | 2006-11-09 00:00:00 |         14400 |      14400 |         0 |       4320 |      4320 | 2006-11-17 00:00:00 | 2006-11-12 00:00:00 | 2006-11-12 00:00:00 |       11520 |        0 |      5 |             4 |                4 |            11520 | 2006-11-17 00:00:00 |    525600 |              1 |         2 |                2 |                  1 |          2 |              2 |                0 |         1 | 2189207355 |                 |                   1 |               0 |                1 |        2
 1885120910 | OOPT-GOO333.09-OGM1 | 1885110215 | 753547206 | 2006-10-30 00:00:00 | 2006-10-30 00:00:00 | 2006-11-09 00:00:00 | 2006-11-09 00:00:00 |         14400 |      14400 |         0 |       4320 |      4320 | 2006-11-17 00:00:00 | 2006-11-12 00:00:00 | 2006-11-12 00:00:00 |       11520 |        0 |      5 |             2 |                2 |            11520 | 2006-11-17 00:00:00 |    525600 |              1 |         2 |                2 |                  1 |          1 |              2 |                0 |         1 | 2189207355 |                 |                   1 |               0 |                0 |        3
 1885120910 | OOPT-GOO333.09-OGM2 | 1885110216 | 753547206 | 2006-10-30 00:00:00 | 2006-10-30 00:00:00 | 2006-11-09 00:00:00 | 2006-11-09 00:00:00 |         14400 |      14400 |         0 |       4320 |      4320 | 2006-11-17 00:00:00 | 2006-11-12 00:00:00 | 2006-11-12 00:00:00 |       11520 |        0 |      5 |             2 |                2 |            11520 | 2006-11-17 00:00:00 |    525600 |              1 |         2 |                2 |                  1 |          1 |              2 |                0 |         1 | 2189207355 |                 |                   1 |               0 |                0 |        3
 1907285414 |                     |            | 754262190 | 2006-10-30 00:00:00 | 2006-10-30 00:00:00 | 2006-11-09 00:00:00 | 2006-11-09 00:00:00 |         14400 |      14400 |         0 |       4320 |      4320 | 2006-11-17 00:00:00 | 2006-11-12 00:00:00 | 2006-11-12 00:00:00 |       11520 |        0 |      5 |             4 |                4 |            11520 | 2006-11-17 00:00:00 |    525600 |              1 |         2 |                2 |                  1 |          2 |              2 |                0 |         1 | 3737469779 |                 |                   1 |               0 |                1 |        2
 1907285414 | OOPT-GOO333.12-OGM1 | 1907274719 | 754262190 | 2006-10-30 00:00:00 | 2006-10-30 00:00:00 | 2006-11-09 00:00:00 | 2006-11-09 00:00:00 |         14400 |      14400 |         0 |       4320 |      4320 | 2006-11-17 00:00:00 | 2006-11-12 00:00:00 | 2006-11-12 00:00:00 |       11520 |        0 |      5 |             2 |                2 |            11520 | 2006-11-17 00:00:00 |    525600 |              1 |         2 |                2 |                  1 |          1 |              2 |                0 |         1 | 3737469779 |                 |                   1 |               0 |                0 |        3
 1907285414 | OOPT-GOO333.12-OGM2 | 1907274720 | 754262190 | 2006-10-30 00:00:00 | 2006-10-30 00:00:00 | 2006-11-09 00:00:00 | 2006-11-09 00:00:00 |         14400 |      14400 |         0 |       4320 |      4320 | 2006-11-17 00:00:00 | 2006-11-12 00:00:00 | 2006-11-12 00:00:00 |       11520 |        0 |      5 |             2 |                2 |            11520 | 2006-11-17 00:00:00 |    525600 |              1 |         2 |                2 |                  1 |          1 |              2 |                0 |         1 | 3737469779 |                 |                   1 |               0 |                0 |        3
 1908208935 |                     |            | 754291981 | 2006-10-30 00:00:00 | 2006-10-30 00:00:00 | 2006-11-09 00:00:00 | 2006-11-09 00:00:00 |         14400 |      14400 |         0 |       4320 |      4320 | 2006-11-17 00:00:00 | 2006-11-12 00:00:00 | 2006-11-12 00:00:00 |       11520 |        0 |      5 |             4 |                4 |            11520 | 2006-11-17 00:00:00 |    525600 |              1 |         2 |                2 |                  1 |          2 |              2 |                0 |         1 | 3444066772 |                 |                   1 |               0 |                1 |        2
 1908208935 | OOPT-GOO333.13-OGM1 | 1908198240 | 754291981 | 2006-10-30 00:00:00 | 2006-10-30 00:00:00 | 2006-11-09 00:00:00 | 2006-11-09 00:00:00 |         14400 |      14400 |         0 |       4320 |      4320 | 2006-11-17 00:00:00 | 2006-11-12 00:00:00 | 2006-11-12 00:00:00 |       11520 |        0 |      5 |             2 |                2 |            11520 | 2006-11-17 00:00:00 |    525600 |              1 |         2 |                2 |                  1 |          1 |              2 |                0 |         1 | 3444066772 |                 |                   1 |               0 |                0 |        3
 1908208935 | OOPT-GOO333.13-OGM2 | 1908198241 | 754291981 | 2006-10-30 00:00:00 | 2006-10-30 00:00:00 | 2006-11-09 00:00:00 | 2006-11-09 00:00:00 |         14400 |      14400 |         0 |       4320 |      4320 | 2006-11-17 00:00:00 | 2006-11-12 00:00:00 | 2006-11-12 00:00:00 |       11520 |        0 |      5 |             2 |                2 |            11520 | 2006-11-17 00:00:00 |    525600 |              1 |         2 |                2 |                  1 |          1 |              2 |                0 |         1 | 3444066772 |                 |                   1 |               0 |                0 |        3
 1911903019 |                     |            | 754411145 | 2006-10-30 00:00:00 | 2006-10-30 00:00:00 | 2006-11-09 00:00:00 | 2006-11-09 00:00:00 |         14400 |      14400 |         0 |       4320 |      4320 | 2006-11-21 00:00:00 | 2006-11-12 00:00:00 | 2006-11-12 00:00:00 |       17280 |        0 |      5 |             4 |                4 |             4320 | 2006-11-12 00:00:00 |    525600 |              1 |         2 |                2 |                  2 |          2 |              2 |                0 |         1 | 2270454744 |                 |                   1 |               0 |                1 |        2
 1911903019 | OOPT-GOO333.17-OGM1 | 1911892324 | 754411145 | 2006-10-30 00:00:00 | 2006-10-30 00:00:00 | 2006-11-09 00:00:00 | 2006-11-09 00:00:00 |         14400 |      14400 |         0 |       4320 |      4320 | 2006-11-21 00:00:00 | 2006-11-12 00:00:00 | 2006-11-12 00:00:00 |       17280 |        0 |      5 |             2 |                2 |             4320 | 2006-11-12 00:00:00 |    525600 |              1 |         2 |                2 |                  1 |          1 |              2 |                0 |         1 | 2270454744 |                 |                   1 |               0 |                0 |        3
 1911903019 | OOPT-GOO333.17-OGM2 | 1911892325 | 754411145 | 2006-10-30 00:00:00 | 2006-10-30 00:00:00 | 2006-11-09 00:00:00 | 2006-11-09 00:00:00 |         14400 |      14400 |         0 |       4320 |      4320 | 2006-11-21 00:00:00 | 2006-11-12 00:00:00 | 2006-11-12 00:00:00 |       17280 |        0 |      5 |             2 |                2 |             4320 | 2006-11-12 00:00:00 |    525600 |              1 |         2 |                2 |                  1 |          1 |              2 |                0 |         1 | 2270454744 |                 |                   1 |               0 |                0 |        3
 1912826540 |                     |            | 754440936 | 2006-10-30 00:00:00 | 2006-10-30 00:00:00 | 2006-11-09 00:00:00 | 2006-11-09 00:00:00 |         14400 |      14400 |         0 |       4320 |      4320 | 2006-12-02 00:00:00 | 2006-11-12 00:00:00 | 2006-11-12 00:00:00 |       33120 |        0 |      5 |             4 |                4 |            33120 | 2006-12-02 00:00:00 |    525600 |              1 |         2 |                2 |                  2 |          2 |              2 |                0 |         1 | 1977051739 |                 |                   1 |               0 |                1 |        2
 1912826540 | OOPT-GOO333.18-OGM1 | 1912815845 | 754440936 | 2006-10-30 00:00:00 | 2006-10-30 00:00:00 | 2006-11-09 00:00:00 | 2006-11-09 00:00:00 |         14400 |      14400 |         0 |       4320 |      4320 | 2006-12-02 00:00:00 | 2006-11-12 00:00:00 | 2006-11-12 00:00:00 |       33120 |        0 |      5 |             2 |                2 |            33120 | 2006-12-02 00:00:00 |    525600 |              1 |         2 |                2 |                  1 |          1 |              2 |                0 |         1 | 1977051739 |                 |                   1 |               0 |                0 |        3
 1912826540 | OOPT-GOO333.18-OGM2 | 1912815846 | 754440936 | 2006-10-30 00:00:00 | 2006-10-30 00:00:00 | 2006-11-09 00:00:00 | 2006-11-09 00:00:00 |         14400 |      14400 |         0 |       4320 |      4320 | 2006-12-02 00:00:00 | 2006-11-12 00:00:00 | 2006-11-12 00:00:00 |       33120 |        0 |      5 |             2 |                2 |            33120 | 2006-12-02 00:00:00 |    525600 |              1 |         2 |                2 |                  1 |          1 |              2 |                0 |         1 | 1977051739 |                 |                   1 |               0 |                0 |        3
(27 rows)

