    item    |   source   |   dest    | qty  | unroundedqty |   uom    | ordergroup |  ordergroupmember   | currencysw 
 3019688049 | 3416017528 | 2817311633 |      0 |            0 |     1356 | 2817322328 | OOPT-CUR416.13-OGM1 |          1
 3019688050 | 3416017528 | 2817311633 |      0 |            0 |     1356 | 2817322328 | OOPT-CUR416.13-OGM1 |          1
 3019688051 | 3416017528 | 2817311633 |      0 |            0 |     1356 | 2817322328 | OOPT-CUR416.13-OGM2 |          1
 3019688052 | 3416017528 | 2817311633 |      0 |            0 |     1356 | 2817322328 | OOPT-CUR416.13-OGM2 |          1
 3019688053 | 3416017528 | 2817311633 |      0 |            0 |     1356 | 2817322328 | OOPT-CUR416.13-OGM2 |          1
 3019689009 | 3416047319 | 2818235154 |     20 |           20 | 41614002 | 2818245849 | OOPT-CUR416.14-OGM1 |          0
 3019689010 | 3416047319 | 2818235154 |     12 |           12 | 41614002 | 2818245849 | OOPT-CUR416.14-OGM1 |          0
 3019689011 | 3416047319 | 2818235154 |     19 |           19 | 41614002 | 2818245849 | OOPT-CUR416.14-OGM1 |          0
 3019689012 | 3416047319 | 2818235154 |     15 |           15 | 41614002 | 2818245849 | OOPT-CUR416.14-OGM2 |          0
 3019689013 | 3416047319 | 2818235154 |     12 |           12 | 41614002 | 2818245849 | OOPT-CUR416.14-OGM2 |          0
 3019689014 | 3416047319 | 2818235154 |     14 |           14 | 41614002 | 2818245849 | OOPT-CUR416.14-OGM2 |          0
 3019689970 | 3416077110 | 2819158675 |   2250 |         2250 | 41615001 | 2819169370 | OOPT-CUR416.15-OGM1 |          1
 3019689970 | 3416077110 | 2819158675 |     27 |           27 | 41615002 | 2819169370 | OOPT-CUR416.15-OGM1 |          0
 3019689970 | 3416077110 | 2819158675 |     18 |           18 | 41615002 | 2819169370 | OOPT-CUR416.15-OGM1 |          1
 3019689971 | 3416077110 | 2819158675 |   1050 |         1050 | 41615001 | 2819169370 | OOPT-CUR416.15-OGM1 |          1
 3019689971 | 3416077110 | 2819158675 |   10.8 |         10.8 | 41615002 | 2819169370 | OOPT-CUR416.15-OGM1 |          1
 3019689971 | 3416077110 | 2819158675 |   12.6 |         12.6 | 41615002 | 2819169370 | OOPT-CUR416.15-OGM1 |          0
 3019689972 | 3416077110 | 2819158675 |   2100 |         2100 | 41615001 | 2819169370 | OOPT-CUR416.15-OGM1 |          1
 3019689972 | 3416077110 | 2819158675 |   17.1 |         17.1 | 41615002 | 2819169370 | OOPT-CUR416.15-OGM1 |          1
 3019689972 | 3416077110 | 2819158675 |   25.2 |         25.2 | 41615002 | 2819169370 | OOPT-CUR416.15-OGM1 |          0
 3019689973 | 3416077110 | 2819158675 |   1500 |         1500 | 41615001 | 2819169370 | OOPT-CUR416.15-OGM2 |          1
 3019689973 | 3416077110 | 2819158675 |   13.5 |         13.5 | 41615002 | 2819169370 | OOPT-CUR416.15-OGM2 |          1
 3019689973 | 3416077110 | 2819158675 |     18 |           18 | 41615002 | 2819169370 | OOPT-CUR416.15-OGM2 |          0
 3019689974 | 3416077110 | 2819158675 |   1050 |         1050 | 41615001 | 2819169370 | OOPT-CUR416.15-OGM2 |          1
 3019689974 | 3416077110 | 2819158675 |   12.6 |         12.6 | 41615002 | 2819169370 | OOPT-CUR416.15-OGM2 |          0
 3019689974 | 3416077110 | 2819158675 |   10.8 |         10.8 | 41615002 | 2819169370 | OOPT-CUR416.15-OGM2 |          1
 3019689975 | 3416077110 | 2819158675 |   1350 |         1350 | 41615001 | 2819169370 | OOPT-CUR416.15-OGM2 |          1
 3019689975 | 3416077110 | 2819158675 |   16.2 |         16.2 | 41615002 | 2819169370 | OOPT-CUR416.15-OGM2 |          0
 3019689975 | 3416077110 | 2819158675 |   12.6 |         12.6 | 41615002 | 2819169370 | OOPT-CUR416.15-OGM2 |          1
 3019690931 | 3416106901 | 2820082196 |   1500 |         1500 |     1356 | 2820092891 | OOPT-CUR416.16-OGM1 |          1
 3019690931 | 3416106901 | 2820082196 |     20 |           20 | 41616002 | 2820092891 | OOPT-CUR416.16-OGM1 |          0
 3019690932 | 3416106901 | 2820082196 |    900 |          900 |     1356 | 2820092891 | OOPT-CUR416.16-OGM1 |          1
 3019690932 | 3416106901 | 2820082196 |     12 |           12 | 41616002 | 2820092891 | OOPT-CUR416.16-OGM1 |          0
 3019690933 | 3416106901 | 2820082196 |   1425 |         1425 |     1356 | 2820092891 | OOPT-CUR416.16-OGM1 |          1
 3019690933 | 3416106901 | 2820082196 |     19 |           19 | 41616002 | 2820092891 | OOPT-CUR416.16-OGM1 |          0
 3019690934 | 3416106901 | 2820082196 |   1125 |         1125 |     1356 | 2820092891 | OOPT-CUR416.16-OGM2 |          1
 3019690934 | 3416106901 | 2820082196 |     15 |           15 | 41616002 | 2820092891 | OOPT-CUR416.16-OGM2 |          0
 3019690935 | 3416106901 | 2820082196 |    900 |          900 |     1356 | 2820092891 | OOPT-CUR416.16-OGM2 |          1
 3019690935 | 3416106901 | 2820082196 |     12 |           12 | 41616002 | 2820092891 | OOPT-CUR416.16-OGM2 |          0
 3019690936 | 3416106901 | 2820082196 |   1050 |         1050 |     1356 | 2820092891 | OOPT-CUR416.16-OGM2 |          1
 3019690936 | 3416106901 | 2820082196 |     14 |           14 | 41616002 | 2820092891 | OOPT-CUR416.16-OGM2 |          0
 3019691892 | 3416136692 | 2821005717 |    750 |          750 |     1356 | 2821016412 | OOPT-CUR416.17-OGM1 |          1
 3019691892 | 3416136692 | 2821005717 |      9 |            9 |     1978 | 2821016412 | OOPT-CUR416.17-OGM1 |          1
 3019691892 | 3416136692 | 2821005717 |     12 |           12 |     2121 | 2821016412 | OOPT-CUR416.17-OGM1 |          1
 3019691892 | 3416136692 | 2821005717 |    8.5 |          8.5 |     2122 | 2821016412 | OOPT-CUR416.17-OGM1 |          1
 3019691892 | 3416136692 | 2821005717 |  11.25 |        11.25 |     2123 | 2821016412 | OOPT-CUR416.17-OGM1 |          1
 3019691892 | 3416136692 | 2821005717 |     10 |           10 | 41617002 | 2821016412 | OOPT-CUR416.17-OGM1 |          0
 3019691892 | 3416136692 | 2821005717 |    100 |          100 | 41617003 | 2821016412 | OOPT-CUR416.17-OGM1 |          0
 3019691893 | 3416136692 | 2821005717 |    150 |          150 |     1356 | 2821016412 | OOPT-CUR416.17-OGM1 |          1
 3019691893 | 3416136692 | 2821005717 |    1.8 |          1.8 |     1978 | 2821016412 | OOPT-CUR416.17-OGM1 |          1
 3019691893 | 3416136692 | 2821005717 |    2.4 |          2.4 |     2121 | 2821016412 | OOPT-CUR416.17-OGM1 |          1
 3019691893 | 3416136692 | 2821005717 |    1.7 |          1.7 |     2122 | 2821016412 | OOPT-CUR416.17-OGM1 |          1
 3019691893 | 3416136692 | 2821005717 |   2.25 |         2.25 |     2123 | 2821016412 | OOPT-CUR416.17-OGM1 |          1
 3019691893 | 3416136692 | 2821005717 |      2 |            2 | 41617002 | 2821016412 | OOPT-CUR416.17-OGM1 |          0
 3019691893 | 3416136692 | 2821005717 |      2 |            2 | 41617003 | 2821016412 | OOPT-CUR416.17-OGM1 |          0
 3019691894 | 3416136692 | 2821005717 |    675 |          675 |     1356 | 2821016412 | OOPT-CUR416.17-OGM1 |          1
 3019691894 | 3416136692 | 2821005717 |    8.1 |          8.1 |     1978 | 2821016412 | OOPT-CUR416.17-OGM1 |          1
 3019691894 | 3416136692 | 2821005717 |   10.8 |         10.8 |     2121 | 2821016412 | OOPT-CUR416.17-OGM1 |          1
 3019691894 | 3416136692 | 2821005717 |   7.65 |         7.65 |     2122 | 2821016412 | OOPT-CUR416.17-OGM1 |          1
 3019691894 | 3416136692 | 2821005717 | 10.125 |       10.125 |     2123 | 2821016412 | OOPT-CUR416.17-OGM1 |          1
 3019691894 | 3416136692 | 2821005717 |      9 |            9 | 41617002 | 2821016412 | OOPT-CUR416.17-OGM1 |          0
 3019691894 | 3416136692 | 2821005717 |      9 |            9 | 41617003 | 2821016412 | OOPT-CUR416.17-OGM1 |          0
 3019691895 | 3416136692 | 2821005717 |    375 |          375 |     1356 | 2821016412 | OOPT-CUR416.17-OGM2 |          1
 3019691895 | 3416136692 | 2821005717 |    4.5 |          4.5 |     1978 | 2821016412 | OOPT-CUR416.17-OGM2 |          1
 3019691895 | 3416136692 | 2821005717 |      6 |            6 |     2121 | 2821016412 | OOPT-CUR416.17-OGM2 |          1
 3019691895 | 3416136692 | 2821005717 |   4.25 |         4.25 |     2122 | 2821016412 | OOPT-CUR416.17-OGM2 |          1
 3019691895 | 3416136692 | 2821005717 |  5.625 |        5.625 |     2123 | 2821016412 | OOPT-CUR416.17-OGM2 |          1
 3019691895 | 3416136692 | 2821005717 |      5 |            5 | 41617002 | 2821016412 | OOPT-CUR416.17-OGM2 |          0
 3019691895 | 3416136692 | 2821005717 |     25 |           25 | 41617003 | 2821016412 | OOPT-CUR416.17-OGM2 |          0
 3019691896 | 3416136692 | 2821005717 |    150 |          150 |     1356 | 2821016412 | OOPT-CUR416.17-OGM2 |          1
 3019691896 | 3416136692 | 2821005717 |    1.8 |          1.8 |     1978 | 2821016412 | OOPT-CUR416.17-OGM2 |          1
 3019691896 | 3416136692 | 2821005717 |    2.4 |          2.4 |     2121 | 2821016412 | OOPT-CUR416.17-OGM2 |          1
 3019691896 | 3416136692 | 2821005717 |    1.7 |          1.7 |     2122 | 2821016412 | OOPT-CUR416.17-OGM2 |          1
 3019691896 | 3416136692 | 2821005717 |   2.25 |         2.25 |     2123 | 2821016412 | OOPT-CUR416.17-OGM2 |          1
 3019691896 | 3416136692 | 2821005717 |      2 |            2 | 41617002 | 2821016412 | OOPT-CUR416.17-OGM2 |          0
 3019691896 | 3416136692 | 2821005717 |      2 |            2 | 41617003 | 2821016412 | OOPT-CUR416.17-OGM2 |          0
 3019691897 | 3416136692 | 2821005717 |    300 |          300 |     1356 | 2821016412 | OOPT-CUR416.17-OGM2 |          1
 3019691897 | 3416136692 | 2821005717 |    3.6 |          3.6 |     1978 | 2821016412 | OOPT-CUR416.17-OGM2 |          1
 3019691897 | 3416136692 | 2821005717 |    4.8 |          4.8 |     2121 | 2821016412 | OOPT-CUR416.17-OGM2 |          1
 3019691897 | 3416136692 | 2821005717 |    3.4 |          3.4 |     2122 | 2821016412 | OOPT-CUR416.17-OGM2 |          1
 3019691897 | 3416136692 | 2821005717 |    4.5 |          4.5 |     2123 | 2821016412 | OOPT-CUR416.17-OGM2 |          1
 3019691897 | 3416136692 | 2821005717 |      4 |            4 | 41617002 | 2821016412 | OOPT-CUR416.17-OGM2 |          0
 3019691897 | 3416136692 | 2821005717 |      8 |            8 | 41617003 | 2821016412 | OOPT-CUR416.17-OGM2 |          0
 3019692853 | 3416166483 | 2821929238 |    750 |          750 |     1356 | 2821939933 | OOPT-CUR416.18-OGM1 |          1
 3019692853 | 3416166483 | 2821929238 |      9 |            9 |     1978 | 2821939933 | OOPT-CUR416.18-OGM1 |          1
 3019692853 | 3416166483 | 2821929238 |     10 |           10 | 41618002 | 2821939933 | OOPT-CUR416.18-OGM1 |          0
 3019692854 | 3416166483 | 2821929238 |    150 |          150 |     1356 | 2821939933 | OOPT-CUR416.18-OGM1 |          1
 3019692854 | 3416166483 | 2821929238 |    1.8 |          1.8 |     1978 | 2821939933 | OOPT-CUR416.18-OGM1 |          1
 3019692854 | 3416166483 | 2821929238 |      2 |            2 | 41618002 | 2821939933 | OOPT-CUR416.18-OGM1 |          0
 3019692855 | 3416166483 | 2821929238 |    675 |          675 |     1356 | 2821939933 | OOPT-CUR416.18-OGM1 |          1
 3019692855 | 3416166483 | 2821929238 |    8.1 |          8.1 |     1978 | 2821939933 | OOPT-CUR416.18-OGM1 |          1
 3019692855 | 3416166483 | 2821929238 |      9 |            9 | 41618002 | 2821939933 | OOPT-CUR416.18-OGM1 |          0
 3019692856 | 3416166483 | 2821929238 |    375 |          375 |     1356 | 2821939933 | OOPT-CUR416.18-OGM2 |          1
 3019692856 | 3416166483 | 2821929238 |    4.5 |          4.5 |     1978 | 2821939933 | OOPT-CUR416.18-OGM2 |          1
 3019692856 | 3416166483 | 2821929238 |      5 |            5 | 41618002 | 2821939933 | OOPT-CUR416.18-OGM2 |          0
 3019692857 | 3416166483 | 2821929238 |    150 |          150 |     1356 | 2821939933 | OOPT-CUR416.18-OGM2 |          1
 3019692857 | 3416166483 | 2821929238 |    1.8 |          1.8 |     1978 | 2821939933 | OOPT-CUR416.18-OGM2 |          1
 3019692857 | 3416166483 | 2821929238 |      2 |            2 | 41618002 | 2821939933 | OOPT-CUR416.18-OGM2 |          0
 3019692858 | 3416166483 | 2821929238 |    300 |          300 |     1356 | 2821939933 | OOPT-CUR416.18-OGM2 |          1
 3019692858 | 3416166483 | 2821929238 |    3.6 |          3.6 |     1978 | 2821939933 | OOPT-CUR416.18-OGM2 |          1
 3019692858 | 3416166483 | 2821929238 |      4 |            4 | 41618002 | 2821939933 | OOPT-CUR416.18-OGM2 |          0
 3019693814 | 3416196274 | 2822852759 |   6300 |         6300 |     1356 | 2822863454 | OOPT-CUR416.19-OGM1 |          1
 3019693814 | 3416196274 | 2822852759 |   75.6 |         75.6 |     1978 | 2822863454 | OOPT-CUR416.19-OGM1 |          1
 3019693815 | 3416196274 | 2822852759 |   2850 |         2850 |     1356 | 2822863454 | OOPT-CUR416.19-OGM1 |          1
 3019693815 | 3416196274 | 2822852759 |   34.2 |         34.2 |     1978 | 2822863454 | OOPT-CUR416.19-OGM1 |          1
 3019693816 | 3416196274 | 2822852759 |   4725 | 4703.5714275 |     1356 | 2822863454 | OOPT-CUR416.19-OGM1 |          1
 3019693816 | 3416196274 | 2822852759 |   56.7 |   56.4428571 |     1978 | 2822863454 | OOPT-CUR416.19-OGM1 |          1
 3019693817 | 3416196274 | 2822852759 |   3825 |         3825 |     1356 | 2822863454 | OOPT-CUR416.19-OGM2 |          1
 3019693817 | 3416196274 | 2822852759 |   45.9 |         45.9 |     1978 | 2822863454 | OOPT-CUR416.19-OGM2 |          1
 3019693818 | 3416196274 | 2822852759 |   2100 |         2100 |     1356 | 2822863454 | OOPT-CUR416.19-OGM2 |          1
 3019693818 | 3416196274 | 2822852759 |   25.2 |         25.2 |     1978 | 2822863454 | OOPT-CUR416.19-OGM2 |          1
 3019693819 | 3416196274 | 2822852759 |   2550 |         2550 |     1356 | 2822863454 | OOPT-CUR416.19-OGM2 |          1
 3019693819 | 3416196274 | 2822852759 |   30.6 |         30.6 |     1978 | 2822863454 | OOPT-CUR416.19-OGM2 |          1
(300 rows)

    item    |   source   |    dest    | qty | unroundedqty |   uom    | ordergroup |  ordergroupmember   | currencysw 
------------+------------+------------+-----+--------------+----------+------------+---------------------+------------
 2559806254 | 2044583804 | 3252539087 |  13 |           13 | 50801002 | 3252549782 | OOPT-GSO508.01-OGM1 |          0
 2559806254 | 2044583804 | 3252539087 |  13 |           13 | 50801003 | 3252549782 | OOPT-GSO508.01-OGM1 |          0
 2559806255 | 2044583804 | 3252539088 |  13 |           13 | 50801002 | 3252549782 | OOPT-GSO508.01-OGM1 |          0
 2559806255 | 2044583804 | 3252539088 |  13 |           13 | 50801003 | 3252549782 | OOPT-GSO508.01-OGM1 |          0
 2559806256 | 2044583805 | 3252539087 |  13 |           13 | 50801002 | 3252549782 | OOPT-GSO508.01-OGM2 |          0
 2559806256 | 2044583805 | 3252539087 |  13 |           13 | 50801003 | 3252549782 | OOPT-GSO508.01-OGM2 |          0
 2559806257 | 2044583805 | 3252539088 |  13 |           13 | 50801002 | 3252549782 | OOPT-GSO508.01-OGM2 |          0
 2559806257 | 2044583805 | 3252539088 |  13 |           13 | 50801003 | 3252549782 | OOPT-GSO508.01-OGM2 |          0
 2559808176 | 2044643386 | 3254386129 |  13 |           13 | 50803002 | 3254396824 | OOPT-GSO508.03-OGM1 |          0
 2559808176 | 2044643386 | 3254386129 |  13 |           13 | 50803003 | 3254396824 | OOPT-GSO508.03-OGM1 |          0
 2559808177 | 2044643386 | 3254386130 |  13 |           13 | 50803002 | 3254396824 | OOPT-GSO508.03-OGM1 |          0
 2559808177 | 2044643386 | 3254386130 |  13 |           13 | 50803003 | 3254396824 | OOPT-GSO508.03-OGM1 |          0
 2559808178 | 2044643387 | 3254386129 |  13 |           13 | 50803002 | 3254396824 | OOPT-GSO508.03-OGM2 |          0
 2559808178 | 2044643387 | 3254386129 |  13 |           13 | 50803003 | 3254396824 | OOPT-GSO508.03-OGM2 |          0
 2559808179 | 2044643387 | 3254386130 |  13 |           13 | 50803002 | 3254396824 | OOPT-GSO508.03-OGM2 |          0
 2559808179 | 2044643387 | 3254386130 |  13 |           13 | 50803003 | 3254396824 | OOPT-GSO508.03-OGM2 |          0
 2559809137 | 2044673177 | 3255309650 |  13 |           13 | 50804002 | 3255320345 | OOPT-GSO508.04-OGM1 |          0
 2559809137 | 2044673177 | 3255309650 |  13 |           13 | 50804003 | 3255320345 | OOPT-GSO508.04-OGM1 |          0
 2559809138 | 2044673177 | 3255309651 |  13 |           13 | 50804002 | 3255320345 | OOPT-GSO508.04-OGM1 |          0
 2559809138 | 2044673177 | 3255309651 |  13 |           13 | 50804003 | 3255320345 | OOPT-GSO508.04-OGM1 |          0
 2559809139 | 2044673178 | 3255309650 |  13 |           13 | 50804002 | 3255320345 | OOPT-GSO508.04-OGM2 |          0
 2559809139 | 2044673178 | 3255309650 |  13 |           13 | 50804003 | 3255320345 | OOPT-GSO508.04-OGM2 |          0
 2559809140 | 2044673178 | 3255309651 |  13 |           13 | 50804002 | 3255320345 | OOPT-GSO508.04-OGM2 |          0
 2559809140 | 2044673178 | 3255309651 |  13 |           13 | 50804003 | 3255320345 | OOPT-GSO508.04-OGM2 |          0
 2559812982 | 2044792341 | 3259003735 |  90 |           90 | 50808002 | 3259014429 | OOPT-GSO508.08-OGM1 |          0
 2559812982 | 2044792341 | 3259003735 |  90 |           90 | 50808003 | 3259014429 | OOPT-GSO508.08-OGM1 |          0
 2559812981 |            | 3259003734 |  90 |           90 | 50808002 | 3259014429 | OOPT-GSO508.08-OGM2 |          0
 2559812981 |            | 3259003734 |  90 |           90 | 50808003 | 3259014429 | OOPT-GSO508.08-OGM2 |          0
 2559812983 |            | 3259003734 |  90 |           90 | 50808002 | 3259014429 | OOPT-GSO508.08-OGM2 |          0
 2559812983 |            | 3259003734 |  90 |           90 | 50808003 | 3259014429 | OOPT-GSO508.08-OGM2 |          0
 2559812984 |            | 3259003735 |  90 |           90 | 50808002 | 3259014429 | OOPT-GSO508.08-OGM2 |          0
 2559812984 |            | 3259003735 |  90 |           90 | 50808003 | 3259014429 | OOPT-GSO508.08-OGM2 |          0
 2559835086 | 2045477535 | 3280244717 | 130 |          130 | 50810002 | 3280255412 | OOPT-GSO508.10-OGM2 |          0
 2559835086 | 2045477535 | 3280244717 | 130 |          130 | 50810003 | 3280255412 | OOPT-GSO508.10-OGM2 |          0
 2559835087 | 2045477535 | 3280244718 | 130 |          130 | 50810002 | 3280255412 | OOPT-GSO508.10-OGM2 |          0
 2559835087 | 2045477535 | 3280244718 | 130 |          130 | 50810003 | 3280255412 | OOPT-GSO508.10-OGM2 |          0
 2559835084 | 2045477534 | 3280244717 |  90 |           90 | 50810002 | 3280255413 | OOPT-GSO508.10-OGM1 |          0
 2559835084 | 2045477534 | 3280244717 |  90 |           90 | 50810003 | 3280255413 | OOPT-GSO508.10-OGM1 |          0
 2559835085 | 2045477534 | 3280244718 |  90 |           90 | 50810002 | 3280255413 | OOPT-GSO508.10-OGM1 |          0
 2559835085 | 2045477534 | 3280244718 |  90 |           90 | 50810003 | 3280255413 | OOPT-GSO508.10-OGM1 |          0
 2559837006 | 2045537116 | 3282091759 |  90 |           90 | 50812002 | 3282102454 | OOPT-GSO508.12-OGM1 |          0
 2559837006 | 2045537116 | 3282091759 |  90 |           90 | 50812003 | 3282102454 | OOPT-GSO508.12-OGM1 |          0
 2559837007 | 2045537116 | 3282091760 |  90 |           90 | 50812002 | 3282102454 | OOPT-GSO508.12-OGM1 |          0
 2559837007 | 2045537116 | 3282091760 |  90 |           90 | 50812003 | 3282102454 | OOPT-GSO508.12-OGM1 |          0
 2559837008 | 2045537117 | 3282091759 |  90 |           90 | 50812002 | 3282102454 | OOPT-GSO508.12-OGM2 |          0
 2559837008 | 2045537117 | 3282091759 |  90 |           90 | 50812003 | 3282102454 | OOPT-GSO508.12-OGM2 |          0
 2559837009 | 2045537117 | 3282091760 |  90 |           90 | 50812002 | 3282102454 | OOPT-GSO508.12-OGM2 |          0
 2559837009 | 2045537117 | 3282091760 |  90 |           90 | 50812003 | 3282102454 | OOPT-GSO508.12-OGM2 |          0
 2559838928 | 2045596698 | 3283938801 |  90 |           90 | 50814002 | 3283949496 | OOPT-GSO508.14-OGM1 |          0
 2559838928 | 2045596698 | 3283938801 |  90 |           90 | 50814003 | 3283949496 | OOPT-GSO508.14-OGM1 |          0
 2559838929 | 2045596698 | 3283938802 |  90 |           90 | 50814002 | 3283949496 | OOPT-GSO508.14-OGM1 |          0
 2559838929 | 2045596698 | 3283938802 |  90 |           90 | 50814003 | 3283949496 | OOPT-GSO508.14-OGM1 |          0
 2559838930 | 2045596699 | 3283938801 |  90 |           90 | 50814002 | 3283949496 | OOPT-GSO508.14-OGM2 |          0
 2559838930 | 2045596699 | 3283938801 |  90 |           90 | 50814003 | 3283949496 | OOPT-GSO508.14-OGM2 |          0
 2559838931 | 2045596699 | 3283938802 |  90 |           90 | 50814002 | 3283949496 | OOPT-GSO508.14-OGM2 |          0
 2559838931 | 2045596699 | 3283938802 |  90 |           90 | 50814003 | 3283949496 | OOPT-GSO508.14-OGM2 |          0
 2559840850 | 2045656280 | 3285785843 |  90 |           90 | 50816002 | 3285796538 | OOPT-GSO508.16-OGM1 |          0
 2559840850 | 2045656280 | 3285785843 |  90 |           90 | 50816003 | 3285796538 | OOPT-GSO508.16-OGM1 |          0
 2559840851 | 2045656280 | 3285785844 |  90 |           90 | 50816002 | 3285796538 | OOPT-GSO508.16-OGM1 |          0
 2559840851 | 2045656280 | 3285785844 |  90 |           90 | 50816003 | 3285796538 | OOPT-GSO508.16-OGM1 |          0
 2559840852 | 2045656281 | 3285785843 |  90 |           90 | 50816002 | 3285796538 | OOPT-GSO508.16-OGM2 |          0
 2559840852 | 2045656281 | 3285785843 |  90 |           90 | 50816003 | 3285796538 | OOPT-GSO508.16-OGM2 |          0
 2559840853 | 2045656281 | 3285785844 |  90 |           90 | 50816002 | 3285796538 | OOPT-GSO508.16-OGM2 |          0
 2559840853 | 2045656281 | 3285785844 |  90 |           90 | 50816003 | 3285796538 | OOPT-GSO508.16-OGM2 |          0
 2559842772 | 2045715862 | 3287632885 |  50 |           50 | 50818002 | 3287643580 | OOPT-GSO508.18-OGM1 |          0
 2559842772 | 2045715862 | 3287632885 |  50 |           50 | 50818003 | 3287643580 | OOPT-GSO508.18-OGM1 |          0
 2559842773 | 2045715862 | 3287632886 |  50 |           50 | 50818002 | 3287643580 | OOPT-GSO508.18-OGM1 |          0
 2559842773 | 2045715862 | 3287632886 |  50 |           50 | 50818003 | 3287643580 | OOPT-GSO508.18-OGM1 |          0
 2559842774 | 2045715863 | 3287632885 |  50 |           50 | 50818002 | 3287643580 | OOPT-GSO508.18-OGM2 |          0
 2559842774 | 2045715863 | 3287632885 |  50 |           50 | 50818003 | 3287643580 | OOPT-GSO508.18-OGM2 |          0
 2559842775 | 2045715863 | 3287632886 |  50 |           50 | 50818002 | 3287643580 | OOPT-GSO508.18-OGM2 |          0
 2559842775 | 2045715863 | 3287632886 |  50 |           50 | 50818003 | 3287643580 | OOPT-GSO508.18-OGM2 |          0
 2559843733 | 2045745653 | 3288556406 |  13 |           13 | 50819002 | 3288567101 | OOPT-GSO508.19-OGM1 |          0
 2559843733 | 2045745653 | 3288556406 |  13 |           13 | 50819003 | 3288567101 | OOPT-GSO508.19-OGM1 |          0
 2559843734 | 2045745653 | 3288556407 |  13 |           13 | 50819002 | 3288567101 | OOPT-GSO508.19-OGM1 |          0
 2559843734 | 2045745653 | 3288556407 |  13 |           13 | 50819003 | 3288567101 | OOPT-GSO508.19-OGM1 |          0
 2559843735 | 2045745654 | 3288556406 |  13 |           13 | 50819002 | 3288567101 | OOPT-GSO508.19-OGM2 |          0
 2559843735 | 2045745654 | 3288556406 |  13 |           13 | 50819003 | 3288567101 | OOPT-GSO508.19-OGM2 |          0
 2559843736 | 2045745654 | 3288556407 |  13 |           13 | 50819002 | 3288567101 | OOPT-GSO508.19-OGM2 |          0
 2559843736 | 2045745654 | 3288556407 |  13 |           13 | 50819003 | 3288567101 | OOPT-GSO508.19-OGM2 |          0
 2559865836 | 2046430846 | 3309797389 |  13 |           13 | 50821002 | 3309808084 | OOPT-GSO508.21-OGM1 |          0
 2559865836 | 2046430846 | 3309797389 |  13 |           13 | 50821003 | 3309808084 | OOPT-GSO508.21-OGM1 |          0
 2559865837 | 2046430846 | 3309797390 |  13 |           13 | 50821002 | 3309808084 | OOPT-GSO508.21-OGM1 |          0
 2559865837 | 2046430846 | 3309797390 |  13 |           13 | 50821003 | 3309808084 | OOPT-GSO508.21-OGM1 |          0
 2559865838 | 2046430847 | 3309797389 |  13 |           13 | 50821002 | 3309808084 | OOPT-GSO508.21-OGM2 |          0
 2559865838 | 2046430847 | 3309797389 |  13 |           13 | 50821003 | 3309808084 | OOPT-GSO508.21-OGM2 |          0
 2559865839 | 2046430847 | 3309797390 |  13 |           13 | 50821002 | 3309808084 | OOPT-GSO508.21-OGM2 |          0
 2559865839 | 2046430847 | 3309797390 |  13 |           13 | 50821003 | 3309808084 | OOPT-GSO508.21-OGM2 |          0
 2559866797 | 2046460637 | 3310720910 |  13 |           13 | 50822002 | 3310731605 | OOPT-GSO508.22-OGM1 |          0
 2559866797 | 2046460637 | 3310720910 |  13 |           13 | 50822003 | 3310731605 | OOPT-GSO508.22-OGM1 |          0
 2559866798 | 2046460637 | 3310720911 |  13 |           13 | 50822002 | 3310731605 | OOPT-GSO508.22-OGM1 |          0
 2559866798 | 2046460637 | 3310720911 |  13 |           13 | 50822003 | 3310731605 | OOPT-GSO508.22-OGM1 |          0
 2559866799 | 2046460638 | 3310720910 |  13 |           13 | 50822002 | 3310731605 | OOPT-GSO508.22-OGM2 |          0
 2559866799 | 2046460638 | 3310720910 |  13 |           13 | 50822003 | 3310731605 | OOPT-GSO508.22-OGM2 |          0
 2559866800 | 2046460638 | 3310720911 |  13 |           13 | 50822002 | 3310731605 | OOPT-GSO508.22-OGM2 |          0
 2559866800 | 2046460638 | 3310720911 |  13 |           13 | 50822003 | 3310731605 | OOPT-GSO508.22-OGM2 |          0
 2559867758 | 2046490428 | 3311644431 |  13 |           13 | 50823002 | 3311655126 | OOPT-GSO508.23-OGM1 |          0
 2559867758 | 2046490428 | 3311644431 |  13 |           13 | 50823003 | 3311655126 | OOPT-GSO508.23-OGM1 |          0
 2559867759 | 2046490428 | 3311644432 |  13 |           13 | 50823002 | 3311655126 | OOPT-GSO508.23-OGM1 |          0
 2559867759 | 2046490428 | 3311644432 |  13 |           13 | 50823003 | 3311655126 | OOPT-GSO508.23-OGM1 |          0
 2559867760 | 2046490429 | 3311644431 |  13 |           13 | 50823002 | 3311655126 | OOPT-GSO508.23-OGM2 |          0
 2559867760 | 2046490429 | 3311644431 |  13 |           13 | 50823003 | 3311655126 | OOPT-GSO508.23-OGM2 |          0
 2559867761 | 2046490429 | 3311644432 |  13 |           13 | 50823002 | 3311655126 | OOPT-GSO508.23-OGM2 |          0
 2559867761 | 2046490429 | 3311644432 |  13 |           13 | 50823003 | 3311655126 | OOPT-GSO508.23-OGM2 |          0
 2559868719 | 2046520219 | 3312567952 |  13 |           13 | 50824002 | 3312578647 | OOPT-GSO508.24-OGM1 |          0
