 ordergroup |  ordergroupmember   |    dest    |   source   |   orderplacedate    |    departuredate    |    deliverydate     |      arrivdate      | totalleadtime | transitdur | unloaddur | needcovdur | mincovdur |    finalcovdate     |     mincovdate      |     needcovdate     | finalcovdur | delaydur | status | orderskucount | orderskusoqcount | networkmincovdur |  networkmincovdate  |     createdate      | maxcovdur | orderbuildrule | duestatus | networkminstatus | loadsolutionstatus | loadstatus | approvalstatus | precisionbuildsw | ordertype | transmode  | ordergroupparam | ordergroupbuildrule | precisionloadsw | vehicleloadcount | lanetype 
 4287230798 | OOPT-FBK414.18-OGM2 | 4287220103 | 3186339266 | 2006-11-02 00:00:00 | 2006-11-02 00:00:00 | 2006-11-04 00:00:00 | 2006-11-04 00:00:00 |          2880 |       2880 |         0 |       1440 |      1440 | 2006-11-05 00:00:00 | 2006-11-05 00:00:00 | 2006-11-05 00:00:00 |        1440 |        0 |      4 |             3 |                3 |             1440 | 2006-11-05 00:00:00 | 1970-01-01 00:00:00 |    525600 |              1 |         2 |                2 |                  1 |          1 |              1 |                0 |         1 | 1524048554 |                 |                   1 |               0 |                0 |        3
 4288154319 |                     | 4288143624 | 3186369057 | 2006-10-31 00:00:00 | 2006-10-31 00:00:00 | 2006-11-02 00:00:00 | 2006-11-02 00:00:00 |          2880 |       2880 |         0 |       1440 |      1440 | 2006-11-03 00:00:00 | 2006-11-03 00:00:00 | 2006-11-03 00:00:00 |        1440 |        0 |      4 |             6 |                6 |             1440 | 2006-11-03 00:00:00 | 1970-01-01 00:00:00 |    525600 |              1 |         2 |                2 |                  2 |          2 |              1 |                0 |         1 | 1013514377 |                 |                   1 |               0 |                1 |        2
 4288154319 |                     | 4288143624 | 3186369057 | 2006-11-01 00:00:00 | 2006-11-01 00:00:00 | 2006-11-03 00:00:00 | 2006-11-03 00:00:00 |          2880 |       2880 |         0 |       1440 |      1440 | 2006-11-04 00:00:00 | 2006-11-04 00:00:00 | 2006-11-04 00:00:00 |        1440 |        0 |      4 |             6 |                6 |             1440 | 2006-11-04 00:00:00 | 1970-01-01 00:00:00 |    525600 |              1 |         2 |                2 |                  2 |          2 |              1 |                0 |         1 | 1013514377 |                 |                   1 |               0 |                1 |        2
 4288154319 |                     | 4288143624 | 3186369057 | 2006-11-02 00:00:00 | 2006-11-02 00:00:00 | 2006-11-04 00:00:00 | 2006-11-04 00:00:00 |          2880 |       2880 |         0 |       1440 |      1440 | 2006-11-05 00:00:00 | 2006-11-05 00:00:00 | 2006-11-05 00:00:00 |        1440 |        0 |      4 |             6 |                6 |             1440 | 2006-11-05 00:00:00 | 1970-01-01 00:00:00 |    525600 |              1 |         2 |                2 |                  2 |          2 |              1 |                0 |         1 | 1013514377 |                 |                   1 |               0 |                1 |        2
 4288154319 | OOPT-FBK414.19-OGM1 | 4288143624 | 3186369057 | 2006-10-31 00:00:00 | 2006-10-31 00:00:00 | 2006-11-02 00:00:00 | 2006-11-02 00:00:00 |          2880 |       2880 |         0 |       1440 |      1440 | 2006-11-03 00:00:00 | 2006-11-03 00:00:00 | 2006-11-03 00:00:00 |        1440 |        0 |      4 |             3 |                3 |             1440 | 2006-11-03 00:00:00 | 1970-01-01 00:00:00 |    525600 |              1 |         2 |                2 |                  1 |          1 |              1 |                0 |         1 | 1013514377 |                 |                   1 |               0 |                0 |        3
 4288154319 | OOPT-FBK414.19-OGM1 | 4288143624 | 3186369057 | 2006-11-01 00:00:00 | 2006-11-01 00:00:00 | 2006-11-03 00:00:00 | 2006-11-03 00:00:00 |          2880 |       2880 |         0 |       1440 |      1440 | 2006-11-04 00:00:00 | 2006-11-04 00:00:00 | 2006-11-04 00:00:00 |        1440 |        0 |      4 |             3 |                3 |             1440 | 2006-11-04 00:00:00 | 1970-01-01 00:00:00 |    525600 |              1 |         2 |                2 |                  1 |          1 |              1 |                0 |         1 | 1013514377 |                 |                   1 |               0 |                0 |        3
 4288154319 | OOPT-FBK414.19-OGM1 | 4288143624 | 3186369057 | 2006-11-02 00:00:00 | 2006-11-02 00:00:00 | 2006-11-04 00:00:00 | 2006-11-04 00:00:00 |          2880 |       2880 |         0 |       1440 |      1440 | 2006-11-05 00:00:00 | 2006-11-05 00:00:00 | 2006-11-05 00:00:00 |        1440 |        0 |      4 |             3 |                3 |             1440 | 2006-11-05 00:00:00 | 1970-01-01 00:00:00 |    525600 |              1 |         2 |                2 |                  1 |          1 |              1 |                0 |         1 | 1013514377 |                 |                   1 |               0 |                0 |        3
 4288154319 | OOPT-FBK414.19-OGM2 | 4288143624 | 3186369057 | 2006-10-31 00:00:00 | 2006-10-31 00:00:00 | 2006-11-02 00:00:00 | 2006-11-02 00:00:00 |          2880 |       2880 |         0 |       1440 |      1440 | 2006-11-03 00:00:00 | 2006-11-03 00:00:00 | 2006-11-03 00:00:00 |        1440 |        0 |      4 |             3 |                3 |             1440 | 2006-11-03 00:00:00 | 1970-01-01 00:00:00 |    525600 |              1 |         2 |                2 |                  1 |          1 |              1 |                0 |         1 | 1013514377 |                 |                   1 |               0 |                0 |        3
 4288154319 | OOPT-FBK414.19-OGM2 | 4288143624 | 3186369057 | 2006-11-01 00:00:00 | 2006-11-01 00:00:00 | 2006-11-03 00:00:00 | 2006-11-03 00:00:00 |          2880 |       2880 |         0 |       1440 |      1440 | 2006-11-04 00:00:00 | 2006-11-04 00:00:00 | 2006-11-04 00:00:00 |        1440 |        0 |      4 |             3 |                3 |             1440 | 2006-11-04 00:00:00 | 1970-01-01 00:00:00 |    525600 |              1 |         2 |                2 |                  1 |          1 |              1 |                0 |         1 | 1013514377 |                 |                   1 |               0 |                0 |        3
 4288154319 | OOPT-FBK414.19-OGM2 | 4288143624 | 3186369057 | 2006-11-02 00:00:00 | 2006-11-02 00:00:00 | 2006-11-04 00:00:00 | 2006-11-04 00:00:00 |          2880 |       2880 |         0 |       1440 |      1440 | 2006-11-05 00:00:00 | 2006-11-05 00:00:00 | 2006-11-05 00:00:00 |        1440 |        0 |      4 |             3 |                3 |             1440 | 2006-11-05 00:00:00 | 1970-01-01 00:00:00 |    525600 |              1 |         2 |                2 |                  1 |          1 |              1 |                0 |         1 | 1013514377 |                 |                   1 |               0 |                0 |        3
(153 rows)

